APA01_00110 APA01_14430
APA01_12170 APA01_19260
APA01_12170 APA01_03620
APA01_12170 APA01_19100
APA01_12170 APA01_00930
APA01_12170 APA01_06330
APA01_12170 APA01_21500
APA01_12170 APA01_17120
APA01_12170 APA01_12180
APA01_12170 APA01_15390
APA01_12170 APA01_00390
APA01_12180 APA01_05950
APA01_12180 APA01_12150
APA01_12180 APA01_14620
APA01_12180 APA01_21930
APA01_12180 APA01_18870
APA01_12180 APA01_10670
APA01_12180 APA01_07680
APA01_12180 APA01_03810
APA01_12180 APA01_05940
APA01_12180 APA01_00770
APA01_12180 APA01_12170
APA01_12180 APA01_06160
APA01_12180 APA01_20440
APA01_12180 APA01_00910
APA01_12180 APA01_04640
APA01_12180 APA01_21490
APA01_12180 APA01_05960
APA01_12180 APA01_23110
APA01_12180 APA01_23490
APA01_12180 APA01_12160
APA01_12180 APA01_19270
APA01_12180 APA01_20860
APA01_12180 APA01_19260
APA01_12180 APA01_19100
APA01_12180 APA01_07080
APA01_12180 APA01_03620
APA01_12180 APA01_15380
APA01_12180 APA01_14710
APA01_12180 APA01_17130
APA01_12180 APA01_00930
APA01_12180 APA01_02600
APA01_12180 APA01_00900
APA01_12180 APA01_06330
APA01_12180 APA01_00920
APA01_12180 APA01_21500
APA01_12180 APA01_03600
APA01_12180 APA01_23120
APA01_12180 APA01_17120
APA01_12180 APA01_15390
APA01_12180 APA01_14730
APA01_12180 APA01_00390
APA01_12180 APA01_01110
APA01_12190 APA01_09270
APA01_12190 APA01_03320
APA01_12190 APA01_06440
APA01_12190 APA01_06450
APA01_12190 APA01_10880
APA01_12190 APA01_09280
APA01_12190 APA01_09550
APA01_12190 APA01_19610
APA01_12190 APA01_06160
APA01_12190 APA01_10890
APA01_12190 APA01_18410
APA01_12190 APA01_11190
APA01_12200 APA01_03120
APA01_12200 APA01_03110
APA01_12200 APA01_21730
APA01_12210 APA01_12220
APA01_12210 APA01_21730
APA01_12210 APA01_12230
APA01_12220 APA01_12230
APA01_12220 APA01_12210
APA01_12220 APA01_21730
APA01_12220 APA01_10690
APA01_12220 APA01_19470
APA01_12220 APA01_11530
APA01_12230 APA01_10690
APA01_12230 APA01_19470
APA01_12230 APA01_12220
APA01_12230 APA01_11530
APA01_12230 APA01_12210
APA01_12230 APA01_21730
APA01_12250 APA01_14620
APA01_12250 APA01_18870
APA01_12250 APA01_02600
APA01_12250 APA01_00380
APA01_12250 APA01_23120
APA01_12250 APA01_23110
APA01_12250 APA01_06330
APA01_12250 APA01_00390
APA01_12270 APA01_06440
APA01_12270 APA01_09280
APA01_12270 APA01_19610
APA01_12270 APA01_09550
APA01_12270 APA01_09270
APA01_12280 APA01_06830
APA01_12310 APA01_07220
APA01_12310 APA01_11460
APA01_12310 APA01_08710
APA01_12310 APA01_00520
APA01_12310 APA01_03890
APA01_12310 APA01_25500
APA01_12310 APA01_19490
APA01_12310 APA01_21190
APA01_12310 APA01_21430
APA01_12310 APA01_19610
APA01_12310 APA01_06160
APA01_12350 APA01_17730
APA01_12360 APA01_11930
APA01_12360 APA01_24310
APA01_12360 APA01_20750
APA01_12360 APA01_16290
APA01_12360 APA01_19540
APA01_12360 APA01_22700
APA01_12360 APA01_07480
APA01_12360 APA01_19530
APA01_12370 APA01_03890
APA01_12370 APA01_24920
APA01_12370 APA01_19610
APA01_12370 APA01_11450
APA01_12430 APA01_01400
APA01_12430 APA01_01410
APA01_12510 APA01_11030
APA01_12510 APA01_02610
APA01_12552 APA01_12570
APA01_12552 APA01_04490
APA01_12552 APA01_07590
APA01_12552 APA01_17010
APA01_12570 APA01_00920
APA01_12570 APA01_10790
APA01_12570 APA01_04490
APA01_12570 APA01_00910
APA01_12570 APA01_07590
APA01_12570 APA01_00900
APA01_12570 APA01_00930
APA01_12570 APA01_12552
APA01_12570 APA01_07720
APA01_12570 APA01_17010
APA01_12590 APA01_24690
APA01_12690 APA01_20790
APA01_12690 APA01_20800
APA01_12690 APA01_20830
APA01_12690 APA01_02330
APA01_12700 APA01_10260
APA01_12700 APA01_24830
APA01_12700 APA01_22100
APA01_12700 APA01_13150
APA01_12700 APA01_10280
APA01_12700 APA01_22090
APA01_12700 APA01_04670
APA01_12700 APA01_04660
APA01_12700 APA01_23770
APA01_12700 APA01_00240
APA01_12700 APA01_20430
APA01_12700 APA01_03250
APA01_12700 APA01_15620
APA01_12700 APA01_23490
APA01_12700 APA01_04640
APA01_12700 APA01_13900
APA01_12700 APA01_00860
APA01_12700 APA01_04650
APA01_12700 APA01_10270
APA01_12700 APA01_07070
APA01_12700 APA01_00870
APA01_12700 APA01_20540
APA01_12700 APA01_08590
APA01_12700 APA01_13920
APA01_12700 APA01_00250
APA01_12700 APA01_08150
APA01_12700 APA01_10150
APA01_12700 APA01_23220
APA01_12700 APA01_05810
APA01_12700 APA01_22400
APA01_12730 APA01_22010
APA01_12730 APA01_08560
APA01_12730 APA01_19480
APA01_12750 APA01_12810
APA01_12810 APA01_12750
APA01_12830 APA01_12840
APA01_12840 APA01_24220
APA01_12840 APA01_03700
APA01_12840 APA01_12830
APA01_12840 APA01_00410
APA01_12840 APA01_19360
APA01_12870 APA01_19160
APA01_12870 APA01_25370
APA01_12870 APA01_25380
APA01_12870 APA01_20770
APA01_12870 APA01_25360
APA01_12880 APA01_12970
APA01_12890 APA01_12970
APA01_12890 APA01_12900
APA01_12890 APA01_17640
APA01_12900 APA01_12970
APA01_12900 APA01_12890
APA01_12900 APA01_17640
APA01_12920 APA01_12930
APA01_12930 APA01_12920
APA01_12970 APA01_12880
APA01_12970 APA01_17640
APA01_12970 APA01_00820
APA01_12970 APA01_12900
APA01_12970 APA01_12890
APA01_12980 APA01_14780
APA01_12980 APA01_06310
APA01_12980 APA01_02770
APA01_12980 APA01_00430
APA01_12980 APA01_13710
APA01_12980 APA01_16240
APA01_12980 APA01_16860
APA01_12980 APA01_07210
APA01_12980 APA01_17270
APA01_12980 APA01_07050
APA01_12980 APA01_19820
APA01_12980 APA01_25980
APA01_12980 APA01_00970
APA01_12980 APA01_26620
APA01_12980 APA01_10080
APA01_12980 APA01_19810
APA01_12980 APA01_01050
APA01_13100 APA01_01950
APA01_13150 APA01_08590
APA01_13150 APA01_00870
APA01_13150 APA01_07070
APA01_13150 APA01_10670
APA01_13150 APA01_24830
APA01_13150 APA01_10420
APA01_13150 APA01_22100
APA01_13150 APA01_10710
APA01_13150 APA01_06250
APA01_13150 APA01_03250
APA01_13150 APA01_00310
APA01_13150 APA01_13900
APA01_13150 APA01_04650
APA01_13150 APA01_11550
APA01_13150 APA01_00860
APA01_13150 APA01_03620
APA01_13150 APA01_03700
APA01_13150 APA01_07080
APA01_13150 APA01_14580
APA01_13150 APA01_07300
APA01_13150 APA01_15620
APA01_13150 APA01_00330
APA01_13150 APA01_24940
APA01_13150 APA01_00320
APA01_13150 APA01_13850
APA01_13150 APA01_07660
APA01_13150 APA01_00250
APA01_13150 APA01_13180
APA01_13150 APA01_23220
APA01_13150 APA01_25330
APA01_13150 APA01_00340
APA01_13150 APA01_12700
APA01_13160 APA01_08130
APA01_13180 APA01_13150
APA01_13180 APA01_23770
APA01_13180 APA01_22090
APA01_13180 APA01_04660
APA01_13180 APA01_04670
APA01_13180 APA01_00240
APA01_13180 APA01_20430
APA01_13180 APA01_20540
APA01_13180 APA01_04640
APA01_13180 APA01_10270
APA01_13180 APA01_10280
APA01_13180 APA01_10260
APA01_13180 APA01_05810
APA01_13180 APA01_13920
APA01_13180 APA01_08150
APA01_13180 APA01_22400
APA01_13190 APA01_25360
APA01_13250 APA01_11030
APA01_13250 APA01_02610
APA01_13250 APA01_25230
APA01_13670 APA01_13690
APA01_13670 APA01_13680
APA01_13670 APA01_14160
APA01_13680 APA01_13690
APA01_13680 APA01_13670
APA01_13680 APA01_14160
APA01_13690 APA01_13670
APA01_13690 APA01_14160
APA01_13690 APA01_13680
APA01_13710 APA01_11650
APA01_13710 APA01_12980
APA01_13710 APA01_00430
APA01_13710 APA01_02770
APA01_13710 APA01_11610
APA01_13710 APA01_11940
APA01_13710 APA01_03780
APA01_13710 APA01_14160
APA01_13840 APA01_19250
APA01_13840 APA01_00770
APA01_13840 APA01_19460
APA01_13840 APA01_24800
APA01_13840 APA01_21420
APA01_13840 APA01_08560
APA01_13850 APA01_00240
APA01_13850 APA01_20540
APA01_13850 APA01_22400
APA01_13850 APA01_13150
APA01_13900 APA01_04640
APA01_13900 APA01_10280
APA01_13900 APA01_10260
APA01_13900 APA01_13150
APA01_13900 APA01_22090
APA01_13900 APA01_24830
APA01_13900 APA01_04670
APA01_13900 APA01_04660
APA01_13900 APA01_23770
APA01_13900 APA01_00240
APA01_13900 APA01_22100
APA01_13900 APA01_15620
APA01_13900 APA01_20430
APA01_13900 APA01_03250
APA01_13900 APA01_22400
APA01_13900 APA01_05810
APA01_13900 APA01_04650
APA01_13900 APA01_23490
APA01_13900 APA01_00860
APA01_13900 APA01_00870
APA01_13900 APA01_07070
APA01_13900 APA01_08590
APA01_13900 APA01_13920
APA01_13900 APA01_20540
APA01_13900 APA01_10270
APA01_13900 APA01_08150
APA01_13900 APA01_23220
APA01_13900 APA01_00250
APA01_13900 APA01_12700
APA01_13920 APA01_22100
APA01_13920 APA01_13900
APA01_13920 APA01_10710
APA01_13920 APA01_25200
APA01_13920 APA01_03250
APA01_13920 APA01_26080
APA01_13920 APA01_04650
APA01_13920 APA01_23220
APA01_13920 APA01_17420
APA01_13920 APA01_25330
APA01_13920 APA01_00860
APA01_13920 APA01_21580
APA01_13920 APA01_03620
APA01_13920 APA01_20730
APA01_13920 APA01_03700
APA01_13920 APA01_14710
APA01_13920 APA01_07080
APA01_13920 APA01_07300
APA01_13920 APA01_03600
APA01_13920 APA01_14730
APA01_13920 APA01_15620
APA01_13920 APA01_20430
APA01_13920 APA01_05960
APA01_13920 APA01_07070
APA01_13920 APA01_25210
APA01_13920 APA01_00870
APA01_13920 APA01_08590
APA01_13920 APA01_12160
APA01_13920 APA01_00250
APA01_13920 APA01_13180
APA01_13920 APA01_12700
APA01_13920 APA01_00770
APA01_13920 APA01_24830
APA01_13920 APA01_07900
APA01_13990 APA01_14000
APA01_13990 APA01_23450
APA01_13990 APA01_23460
APA01_13990 APA01_20700
APA01_13990 APA01_20690
APA01_13990 APA01_23440
APA01_14000 APA01_23440
APA01_14000 APA01_13990
APA01_14000 APA01_23450
APA01_14000 APA01_19160
APA01_14000 APA01_23460
APA01_14030 APA01_16040
APA01_14130 APA01_21610
APA01_14130 APA01_22600
APA01_14130 APA01_17660
APA01_14130 APA01_21620
APA01_14160 APA01_03780
APA01_14160 APA01_13690
APA01_14160 APA01_11650
APA01_14160 APA01_11940
APA01_14160 APA01_13710
APA01_14160 APA01_13680
APA01_14160 APA01_13670
APA01_14160 APA01_11610
APA01_14180 APA01_16040
APA01_14190 APA01_16040
APA01_14430 APA01_00110
APA01_14480 APA01_14500
APA01_14480 APA01_14520
APA01_14490 APA01_14500
APA01_14490 APA01_14530
APA01_14500 APA01_14490
APA01_14500 APA01_14480
APA01_14510 APA01_14550
APA01_14510 APA01_14520
APA01_14520 APA01_14510
APA01_14520 APA01_14480
APA01_14530 APA01_14560
APA01_14530 APA01_14490
APA01_14540 APA01_14560
APA01_14540 APA01_21940
APA01_14550 APA01_22510
APA01_14550 APA01_14510
APA01_14560 APA01_14540
APA01_14560 APA01_14530
APA01_14580 APA01_19530
APA01_14580 APA01_00330
APA01_14580 APA01_14860
APA01_14580 APA01_22400
APA01_14580 APA01_01110
APA01_14580 APA01_00240
APA01_14580 APA01_13150
APA01_14580 APA01_24940
APA01_14580 APA01_00340
APA01_14580 APA01_20540
APA01_14580 APA01_01550
APA01_14580 APA01_00320
APA01_14580 APA01_14850
APA01_14580 APA01_08650
APA01_14580 APA01_10670
APA01_14580 APA01_14840
APA01_14580 APA01_11550
APA01_14580 APA01_00310
APA01_14580 APA01_20750
APA01_14580 APA01_05510
APA01_14580 APA01_19540
APA01_14620 APA01_09840
APA01_14620 APA01_12170
APA01_14620 APA01_05940
APA01_14620 APA01_02600
APA01_14620 APA01_10980
APA01_14620 APA01_06170
APA01_14620 APA01_06330
APA01_14620 APA01_05950
APA01_14620 APA01_00380
APA01_14620 APA01_23120
APA01_14620 APA01_12180
APA01_14620 APA01_15810
APA01_14620 APA01_14730
APA01_14620 APA01_06160
APA01_14620 APA01_12250
APA01_14620 APA01_04130
APA01_14700 APA01_10710
APA01_14700 APA01_20430
APA01_14700 APA01_20860
APA01_14700 APA01_03620
APA01_14700 APA01_07080
APA01_14700 APA01_14710
APA01_14710 APA01_00770
APA01_14710 APA01_10710
APA01_14710 APA01_05950
APA01_14710 APA01_25200
APA01_14710 APA01_03250
APA01_14710 APA01_21580
APA01_14710 APA01_26080
APA01_14710 APA01_03620
APA01_14710 APA01_20730
APA01_14710 APA01_13920
APA01_14710 APA01_07080
APA01_14710 APA01_20430
APA01_14710 APA01_03600
APA01_14710 APA01_14730
APA01_14710 APA01_05940
APA01_14710 APA01_12170
APA01_14710 APA01_14700
APA01_14710 APA01_05960
APA01_14710 APA01_12160
APA01_14710 APA01_25210
APA01_14710 APA01_25330
APA01_14710 APA01_12180
APA01_14710 APA01_07900
APA01_14710 APA01_03610
APA01_14720 APA01_01040
APA01_14720 APA01_10650
APA01_14720 APA01_07600
APA01_14720 APA01_02520
APA01_14730 APA01_10670
APA01_14730 APA01_14620
APA01_14730 APA01_18870
APA01_14730 APA01_21930
APA01_14730 APA01_05940
APA01_14730 APA01_01110
APA01_14730 APA01_05950
APA01_14730 APA01_00770
APA01_14730 APA01_12150
APA01_14730 APA01_10710
APA01_14730 APA01_07680
APA01_14730 APA01_25200
APA01_14730 APA01_20440
APA01_14730 APA01_06160
APA01_14730 APA01_26080
APA01_14730 APA01_19260
APA01_14730 APA01_03620
APA01_14730 APA01_20730
APA01_14730 APA01_13920
APA01_14730 APA01_14710
APA01_14730 APA01_17130
APA01_14730 APA01_07080
APA01_14730 APA01_02600
APA01_14730 APA01_23120
APA01_14730 APA01_00390
APA01_14730 APA01_12170
APA01_14730 APA01_03810
APA01_14730 APA01_25210
APA01_14730 APA01_04640
APA01_14730 APA01_05960
APA01_14730 APA01_23110
APA01_14730 APA01_12160
APA01_14730 APA01_19270
APA01_14730 APA01_20860
APA01_14730 APA01_19100
APA01_14730 APA01_06330
APA01_14730 APA01_17000
APA01_14730 APA01_17120
APA01_14730 APA01_12180
APA01_14730 APA01_07900
APA01_14730 APA01_03610
APA01_14740 APA01_06250
APA01_14740 APA01_06310
APA01_14740 APA01_10420
APA01_14780 APA01_00430
APA01_14780 APA01_16860
APA01_14780 APA01_16240
APA01_14780 APA01_02770
APA01_14780 APA01_12980
APA01_14780 APA01_25980
APA01_14780 APA01_10080
APA01_14780 APA01_26620
APA01_14780 APA01_01050
APA01_14840 APA01_16650
APA01_14840 APA01_01110
APA01_14840 APA01_10150
APA01_14840 APA01_01550
APA01_14840 APA01_11550
APA01_14840 APA01_14850
APA01_14840 APA01_05510
APA01_14840 APA01_14860
APA01_14840 APA01_24940
APA01_14840 APA01_14580
APA01_14850 APA01_24940
APA01_14850 APA01_11550
APA01_14850 APA01_05510
APA01_14850 APA01_14840
APA01_14850 APA01_16650
APA01_14850 APA01_01550
APA01_14850 APA01_14580
APA01_14850 APA01_10150
APA01_14850 APA01_01110
APA01_14850 APA01_14860
APA01_14860 APA01_05510
APA01_14860 APA01_16650
APA01_14860 APA01_14840
APA01_14860 APA01_24940
APA01_14860 APA01_11550
APA01_14860 APA01_01550
APA01_14860 APA01_14580
APA01_14860 APA01_14850
APA01_14860 APA01_10150
APA01_14860 APA01_01110
APA01_14880 APA01_08810
APA01_14880 APA01_06450
APA01_14900 APA01_23120
APA01_14900 APA01_21350
APA01_14900 APA01_16160
APA01_14900 APA01_06900
APA01_14900 APA01_10290
APA01_14900 APA01_18380
APA01_14920 APA01_00200
APA01_14930 APA01_19770
APA01_14930 APA01_10630
APA01_14930 APA01_01970
APA01_14930 APA01_06520
APA01_14930 APA01_17430
APA01_14940 APA01_06540
APA01_14940 APA01_03970
APA01_14940 APA01_21790
APA01_14940 APA01_11020
APA01_14980 APA01_04430
APA01_14980 APA01_08650
APA01_14980 APA01_23730
APA01_14980 APA01_15490
APA01_14980 APA01_18620
APA01_14980 APA01_03160
APA01_14980 APA01_15480
APA01_14980 APA01_09880
APA01_14980 APA01_07610
APA01_14980 APA01_20750
APA01_14980 APA01_07290
APA01_14980 APA01_09870
APA01_14980 APA01_17360
APA01_14980 APA01_19540
APA01_14980 APA01_11270
APA01_14980 APA01_19530
APA01_15080 APA01_03320
APA01_15080 APA01_02950
APA01_15080 APA01_03160
APA01_15080 APA01_00620
APA01_15080 APA01_17640
APA01_15080 APA01_22710
APA01_15150 APA01_11030
APA01_15150 APA01_02610
APA01_15150 APA01_16710
APA01_15150 APA01_03230
APA01_15180 APA01_16840
APA01_15180 APA01_11980
APA01_15180 APA01_12100
APA01_15180 APA01_10860
APA01_15180 APA01_17820
APA01_15180 APA01_07830
APA01_15180 APA01_07820
APA01_15180 APA01_11700
APA01_15380 APA01_16340
APA01_15380 APA01_16360
APA01_15380 APA01_07420
APA01_15380 APA01_16330
APA01_15380 APA01_16310
APA01_15380 APA01_18590
APA01_15380 APA01_18600
APA01_15380 APA01_16320
APA01_15380 APA01_16370
APA01_15380 APA01_16380
APA01_15380 APA01_18610
APA01_15380 APA01_00330
APA01_15380 APA01_00320
APA01_15380 APA01_16420
APA01_15380 APA01_16410
APA01_15380 APA01_16350
APA01_15380 APA01_15390
APA01_15380 APA01_12180
APA01_15380 APA01_00340
APA01_15380 APA01_08080
APA01_15380 APA01_21500
APA01_15380 APA01_21490
APA01_15380 APA01_00310
APA01_15380 APA01_05940
APA01_15380 APA01_07810
APA01_15380 APA01_05750
APA01_15380 APA01_05990
APA01_15380 APA01_20530
APA01_15380 APA01_16430
APA01_15380 APA01_12170
APA01_15380 APA01_16390
APA01_15380 APA01_25600
APA01_15380 APA01_16400
APA01_15380 APA01_05950
APA01_15390 APA01_20530
APA01_15390 APA01_05990
APA01_15390 APA01_12180
APA01_15390 APA01_05750
APA01_15390 APA01_00340
APA01_15390 APA01_08080
APA01_15390 APA01_07810
APA01_15390 APA01_16430
APA01_15390 APA01_21500
APA01_15390 APA01_05940
APA01_15390 APA01_12170
APA01_15390 APA01_16390
APA01_15390 APA01_16400
APA01_15390 APA01_25600
APA01_15390 APA01_05950
APA01_15390 APA01_00310
APA01_15390 APA01_21490
APA01_15390 APA01_16310
APA01_15390 APA01_16360
APA01_15390 APA01_16320
APA01_15390 APA01_16370
APA01_15390 APA01_18590
APA01_15390 APA01_07420
APA01_15390 APA01_16380
APA01_15390 APA01_16330
APA01_15390 APA01_00320
APA01_15390 APA01_15380
APA01_15390 APA01_16420
APA01_15390 APA01_18600
APA01_15390 APA01_00330
APA01_15390 APA01_18610
APA01_15390 APA01_16410
APA01_15390 APA01_16340
APA01_15390 APA01_16350
APA01_15480 APA01_03160
APA01_15480 APA01_15490
APA01_15480 APA01_04430
APA01_15480 APA01_23730
APA01_15480 APA01_20750
APA01_15480 APA01_07610
APA01_15480 APA01_14980
APA01_15480 APA01_19530
APA01_15480 APA01_17360
APA01_15480 APA01_19540
APA01_15480 APA01_11270
APA01_15490 APA01_03160
APA01_15490 APA01_04430
APA01_15490 APA01_24990
APA01_15490 APA01_11270
APA01_15490 APA01_20750
APA01_15490 APA01_19540
APA01_15490 APA01_14980
APA01_15490 APA01_01110
APA01_15490 APA01_16650
APA01_15490 APA01_15480
APA01_15490 APA01_07610
APA01_15490 APA01_23730
APA01_15490 APA01_17360
APA01_15490 APA01_19530
APA01_15530 APA01_16040
APA01_15620 APA01_10260
APA01_15620 APA01_04650
APA01_15620 APA01_22100
APA01_15620 APA01_04670
APA01_15620 APA01_04660
APA01_15620 APA01_23770
APA01_15620 APA01_00240
APA01_15620 APA01_20430
APA01_15620 APA01_03250
APA01_15620 APA01_04640
APA01_15620 APA01_13900
APA01_15620 APA01_23490
APA01_15620 APA01_00860
APA01_15620 APA01_24830
APA01_15620 APA01_22090
APA01_15620 APA01_10280
APA01_15620 APA01_07070
APA01_15620 APA01_13150
APA01_15620 APA01_08590
APA01_15620 APA01_00870
APA01_15620 APA01_13920
APA01_15620 APA01_20540
APA01_15620 APA01_08150
APA01_15620 APA01_00250
APA01_15620 APA01_12700
APA01_15620 APA01_10270
APA01_15620 APA01_23220
APA01_15620 APA01_22400
APA01_15620 APA01_05810
APA01_15700 APA01_15730
APA01_15720 APA01_15730
APA01_15730 APA01_15720
APA01_15730 APA01_15700
APA01_15810 APA01_14620
APA01_15810 APA01_18870
APA01_15810 APA01_25910
APA01_15810 APA01_11170
APA01_15810 APA01_23110
APA01_15810 APA01_23160
APA01_15810 APA01_26780
APA01_15810 APA01_04120
APA01_15810 APA01_18070
APA01_15810 APA01_02600
APA01_15810 APA01_06330
APA01_15810 APA01_23120
APA01_15810 APA01_00390
APA01_16040 APA01_14190
APA01_16040 APA01_19830
APA01_16040 APA01_14030
APA01_16040 APA01_22070
APA01_16040 APA01_15530
APA01_16040 APA01_14180
APA01_16040 APA01_05710
APA01_16060 APA01_10900
APA01_16060 APA01_10920
APA01_16060 APA01_10910
APA01_16100 APA01_06800
APA01_16100 APA01_16110
APA01_16100 APA01_10000
APA01_16100 APA01_10010
APA01_16110 APA01_16100
APA01_16110 APA01_06800
APA01_16110 APA01_10000
APA01_16110 APA01_10010
APA01_16140 APA01_04640
APA01_16150 APA01_03880
APA01_16150 APA01_06600
APA01_16150 APA01_26140
APA01_16160 APA01_19810
APA01_16160 APA01_18380
APA01_16160 APA01_19820
APA01_16160 APA01_24520
APA01_16160 APA01_09880
APA01_16160 APA01_06900
APA01_16160 APA01_06310
APA01_16160 APA01_00490
APA01_16160 APA01_26780
APA01_16160 APA01_14900
APA01_16160 APA01_09870
APA01_16160 APA01_26140
APA01_16160 APA01_23120
APA01_16240 APA01_16860
APA01_16240 APA01_00430
APA01_16240 APA01_14780
APA01_16240 APA01_02770
APA01_16240 APA01_26620
APA01_16240 APA01_10080
APA01_16240 APA01_12980
APA01_16240 APA01_25980
APA01_16240 APA01_01050
APA01_16250 APA01_16260
APA01_16260 APA01_16250
APA01_16290 APA01_19480
APA01_16290 APA01_12360
APA01_16290 APA01_24310
APA01_16300 APA01_11590
APA01_16310 APA01_18590
APA01_16310 APA01_00910
APA01_16310 APA01_21490
APA01_16310 APA01_08070
APA01_16310 APA01_00930
APA01_16310 APA01_00900
APA01_16310 APA01_15380
APA01_16310 APA01_08080
APA01_16310 APA01_00920
APA01_16310 APA01_18600
APA01_16310 APA01_21500
APA01_16310 APA01_15390
APA01_16310 APA01_18610
APA01_16320 APA01_08070
APA01_16320 APA01_00910
APA01_16320 APA01_21490
APA01_16320 APA01_21500
APA01_16320 APA01_18590
APA01_16320 APA01_00900
APA01_16320 APA01_15380
APA01_16320 APA01_18600
APA01_16320 APA01_00930
APA01_16320 APA01_00920
APA01_16320 APA01_15390
APA01_16320 APA01_08080
APA01_16320 APA01_18610
APA01_16330 APA01_08070
APA01_16330 APA01_00910
APA01_16330 APA01_21490
APA01_16330 APA01_18590
APA01_16330 APA01_00930
APA01_16330 APA01_15380
APA01_16330 APA01_00900
APA01_16330 APA01_00920
APA01_16330 APA01_18600
APA01_16330 APA01_21500
APA01_16330 APA01_08080
APA01_16330 APA01_15390
APA01_16330 APA01_18610
APA01_16340 APA01_18600
APA01_16340 APA01_08080
APA01_16340 APA01_21500
APA01_16340 APA01_15390
APA01_16340 APA01_18610
APA01_16340 APA01_15380
APA01_16340 APA01_18590
APA01_16340 APA01_08070
APA01_16340 APA01_00910
APA01_16340 APA01_21490
APA01_16340 APA01_00900
APA01_16340 APA01_00930
APA01_16340 APA01_00920
APA01_16350 APA01_08070
APA01_16350 APA01_00910
APA01_16350 APA01_21490
APA01_16350 APA01_15390
APA01_16350 APA01_15380
APA01_16350 APA01_18590
APA01_16350 APA01_00930
APA01_16350 APA01_00900
APA01_16350 APA01_00920
APA01_16350 APA01_18600
APA01_16350 APA01_08080
APA01_16350 APA01_21500
APA01_16350 APA01_18610
APA01_16360 APA01_00910
APA01_16360 APA01_21490
APA01_16360 APA01_18590
APA01_16360 APA01_00920
APA01_16360 APA01_15380
APA01_16360 APA01_00930
APA01_16360 APA01_00900
APA01_16360 APA01_18600
APA01_16360 APA01_21500
APA01_16360 APA01_08080
APA01_16360 APA01_15390
APA01_16360 APA01_18610
APA01_16360 APA01_08070
APA01_16370 APA01_08070
APA01_16370 APA01_18590
APA01_16370 APA01_18610
APA01_16370 APA01_00910
APA01_16370 APA01_21490
APA01_16370 APA01_00930
APA01_16370 APA01_15380
APA01_16370 APA01_00900
APA01_16370 APA01_18600
APA01_16370 APA01_00920
APA01_16370 APA01_15390
APA01_16370 APA01_21500
APA01_16370 APA01_08080
APA01_16380 APA01_18590
APA01_16380 APA01_08070
APA01_16380 APA01_21490
APA01_16380 APA01_00910
APA01_16380 APA01_00900
APA01_16380 APA01_15380
APA01_16380 APA01_08080
APA01_16380 APA01_00930
APA01_16380 APA01_00920
APA01_16380 APA01_18600
APA01_16380 APA01_21500
APA01_16380 APA01_15390
APA01_16380 APA01_18610
APA01_16390 APA01_18610
APA01_16390 APA01_15380
APA01_16390 APA01_00910
APA01_16390 APA01_21490
APA01_16390 APA01_18590
APA01_16390 APA01_15390
APA01_16390 APA01_00930
APA01_16390 APA01_00900
APA01_16390 APA01_18600
APA01_16390 APA01_00920
APA01_16390 APA01_21500
APA01_16390 APA01_08080
APA01_16390 APA01_08070
APA01_16400 APA01_08070
APA01_16400 APA01_15380
APA01_16400 APA01_18590
APA01_16400 APA01_00930
APA01_16400 APA01_00900
APA01_16400 APA01_18600
APA01_16400 APA01_00920
APA01_16400 APA01_21500
APA01_16400 APA01_08080
APA01_16400 APA01_15390
APA01_16400 APA01_18610
APA01_16400 APA01_00910
APA01_16400 APA01_21490
APA01_16410 APA01_08070
APA01_16410 APA01_18590
APA01_16410 APA01_21490
APA01_16410 APA01_00930
APA01_16410 APA01_00900
APA01_16410 APA01_15380
APA01_16410 APA01_00920
APA01_16410 APA01_18600
APA01_16410 APA01_08080
APA01_16410 APA01_21500
APA01_16410 APA01_15390
APA01_16410 APA01_18610
APA01_16410 APA01_00910
APA01_16420 APA01_15390
APA01_16420 APA01_18610
APA01_16420 APA01_08080
APA01_16420 APA01_21500
APA01_16420 APA01_08070
APA01_16420 APA01_21490
APA01_16420 APA01_00910
APA01_16420 APA01_18590
APA01_16420 APA01_15380
APA01_16420 APA01_18600
APA01_16420 APA01_00900
APA01_16420 APA01_00930
APA01_16420 APA01_00920
APA01_16430 APA01_08070
APA01_16430 APA01_00910
APA01_16430 APA01_21490
APA01_16430 APA01_18590
APA01_16430 APA01_15380
APA01_16430 APA01_08080
APA01_16430 APA01_00930
APA01_16430 APA01_00900
APA01_16430 APA01_21500
APA01_16430 APA01_00920
APA01_16430 APA01_18600
APA01_16430 APA01_15390
APA01_16430 APA01_18610
APA01_16590 APA01_26020
APA01_16590 APA01_26010
APA01_16590 APA01_16900
APA01_16590 APA01_06240
APA01_16590 APA01_16620
APA01_16620 APA01_26020
APA01_16620 APA01_26010
APA01_16620 APA01_16590
APA01_16650 APA01_19100
APA01_16650 APA01_05510
APA01_16650 APA01_15490
APA01_16650 APA01_06410
APA01_16650 APA01_01550
APA01_16650 APA01_14840
APA01_16650 APA01_01110
APA01_16650 APA01_19540
APA01_16650 APA01_03600
APA01_16650 APA01_14850
APA01_16650 APA01_14860
APA01_16650 APA01_10670
APA01_16650 APA01_11550
APA01_16650 APA01_20750
APA01_16650 APA01_04430
APA01_16650 APA01_06160
APA01_16650 APA01_10980
