KNP414_00001 KNP414_07124
KNP414_05793 KNP414_07836
KNP414_05793 KNP414_02552
KNP414_05793 KNP414_03966
KNP414_05793 KNP414_01114
KNP414_05793 KNP414_02480
KNP414_05793 KNP414_04160
KNP414_05793 KNP414_04010
KNP414_05793 KNP414_02525
KNP414_05793 KNP414_06367
KNP414_05793 KNP414_06975
KNP414_05794 KNP414_03225
KNP414_05794 KNP414_05806
KNP414_05794 KNP414_02558
KNP414_05794 KNP414_07392
KNP414_05794 KNP414_04203
KNP414_05794 KNP414_05793
KNP414_05795 KNP414_04160
KNP414_05795 KNP414_04010
KNP414_05795 KNP414_02480
KNP414_05795 KNP414_07836
KNP414_05795 KNP414_02552
KNP414_05795 KNP414_00744
KNP414_05795 KNP414_01114
KNP414_05795 KNP414_06367
KNP414_05795 KNP414_00513
KNP414_05795 KNP414_06051
KNP414_05795 KNP414_00781
KNP414_05795 KNP414_07772
KNP414_05795 KNP414_03225
KNP414_05795 KNP414_03055
KNP414_05795 KNP414_07831
KNP414_05795 KNP414_01119
KNP414_05795 KNP414_05108
KNP414_05795 KNP414_02135
KNP414_05795 KNP414_07473
KNP414_05795 KNP414_03966
KNP414_05795 KNP414_02525
KNP414_05795 KNP414_07398
KNP414_05795 KNP414_05796
KNP414_05795 KNP414_06975
KNP414_05795 KNP414_03779
KNP414_05795 KNP414_02518
KNP414_05795 KNP414_01458
KNP414_05795 KNP414_05806
KNP414_05795 KNP414_06022
KNP414_05795 KNP414_02558
KNP414_05795 KNP414_06045
KNP414_05795 KNP414_01293
KNP414_05795 KNP414_07392
KNP414_05795 KNP414_05797
KNP414_05795 KNP414_07855
KNP414_05795 KNP414_04582
KNP414_05795 KNP414_04203
KNP414_05795 KNP414_01120
KNP414_05795 KNP414_01485
KNP414_05795 KNP414_05596
KNP414_05795 KNP414_05922
KNP414_05796 KNP414_04582
KNP414_05796 KNP414_04010
KNP414_05796 KNP414_01120
KNP414_05796 KNP414_01485
KNP414_05796 KNP414_05922
KNP414_05796 KNP414_05596
KNP414_05796 KNP414_04203
KNP414_05796 KNP414_00744
KNP414_05796 KNP414_07836
KNP414_05796 KNP414_02552
KNP414_05796 KNP414_02480
KNP414_05796 KNP414_01114
KNP414_05796 KNP414_04160
KNP414_05796 KNP414_06367
KNP414_05796 KNP414_00781
KNP414_05796 KNP414_05795
KNP414_05796 KNP414_07772
KNP414_05796 KNP414_07831
KNP414_05796 KNP414_03225
KNP414_05796 KNP414_03055
KNP414_05796 KNP414_05108
KNP414_05796 KNP414_01119
KNP414_05796 KNP414_02135
KNP414_05796 KNP414_07473
KNP414_05796 KNP414_05797
KNP414_05796 KNP414_06051
KNP414_05796 KNP414_00513
KNP414_05796 KNP414_03966
KNP414_05796 KNP414_02525
KNP414_05796 KNP414_06975
KNP414_05796 KNP414_07398
KNP414_05796 KNP414_07855
KNP414_05796 KNP414_02518
KNP414_05796 KNP414_03779
KNP414_05796 KNP414_07392
KNP414_05796 KNP414_01458
KNP414_05796 KNP414_05806
KNP414_05796 KNP414_01293
KNP414_05796 KNP414_02558
KNP414_05796 KNP414_06045
KNP414_05796 KNP414_06022
KNP414_05797 KNP414_03055
KNP414_05797 KNP414_03966
KNP414_05797 KNP414_00781
KNP414_05797 KNP414_05795
KNP414_05797 KNP414_07772
KNP414_05797 KNP414_07831
KNP414_05797 KNP414_05108
KNP414_05797 KNP414_02135
KNP414_05797 KNP414_01119
KNP414_05797 KNP414_00513
KNP414_05797 KNP414_07473
KNP414_05797 KNP414_06051
KNP414_05797 KNP414_02525
KNP414_05797 KNP414_07398
KNP414_05797 KNP414_05796
KNP414_05797 KNP414_06975
KNP414_05797 KNP414_02518
KNP414_05797 KNP414_03779
KNP414_05797 KNP414_01458
KNP414_05797 KNP414_06367
KNP414_05797 KNP414_06045
KNP414_05797 KNP414_01293
KNP414_05797 KNP414_06022
KNP414_05797 KNP414_07855
KNP414_05797 KNP414_05922
KNP414_05797 KNP414_04582
KNP414_05797 KNP414_01485
KNP414_05797 KNP414_01120
KNP414_05797 KNP414_05596
KNP414_05797 KNP414_02552
KNP414_05797 KNP414_07836
KNP414_05797 KNP414_00744
KNP414_05797 KNP414_01114
KNP414_05797 KNP414_04010
KNP414_05797 KNP414_02480
KNP414_05797 KNP414_04160
KNP414_05806 KNP414_07772
KNP414_05806 KNP414_03055
KNP414_05806 KNP414_01119
KNP414_05806 KNP414_02135
KNP414_05806 KNP414_00513
KNP414_05806 KNP414_02525
KNP414_05806 KNP414_05796
KNP414_05806 KNP414_07398
KNP414_05806 KNP414_06975
KNP414_05806 KNP414_05795
KNP414_05806 KNP414_00781
KNP414_05806 KNP414_05807
KNP414_05806 KNP414_07831
KNP414_05806 KNP414_05108
KNP414_05806 KNP414_01458
KNP414_05806 KNP414_01485
KNP414_05806 KNP414_00744
KNP414_05806 KNP414_05596
KNP414_05806 KNP414_02480
KNP414_05806 KNP414_06624
KNP414_05806 KNP414_04010
KNP414_05806 KNP414_04160
KNP414_05806 KNP414_05794
KNP414_05806 KNP414_07473
KNP414_05806 KNP414_06051
KNP414_05806 KNP414_03966
KNP414_05806 KNP414_03779
KNP414_05806 KNP414_02518
KNP414_05806 KNP414_06022
KNP414_05806 KNP414_07855
KNP414_05806 KNP414_01293
KNP414_05806 KNP414_01120
KNP414_05806 KNP414_04582
KNP414_05806 KNP414_02552
KNP414_05806 KNP414_07836
KNP414_05806 KNP414_01114
KNP414_05806 KNP414_06367
KNP414_05807 KNP414_05819
KNP414_05807 KNP414_04203
KNP414_05807 KNP414_07392
KNP414_05807 KNP414_03225
KNP414_05807 KNP414_05808
KNP414_05807 KNP414_05806
KNP414_05807 KNP414_02558
KNP414_05808 KNP414_05819
KNP414_05808 KNP414_05807
KNP414_05814 KNP414_04664
KNP414_05819 KNP414_05807
KNP414_05819 KNP414_05808
KNP414_05830 KNP414_03757
KNP414_05830 KNP414_02672
KNP414_05830 KNP414_03759
KNP414_05830 KNP414_05730
KNP414_05830 KNP414_03758
KNP414_05830 KNP414_01628
KNP414_05830 KNP414_03246
KNP414_05830 KNP414_04362
KNP414_05830 KNP414_01275
KNP414_05830 KNP414_05831
KNP414_05830 KNP414_01428
KNP414_05830 KNP414_05731
KNP414_05830 KNP414_03247
KNP414_05830 KNP414_00603
KNP414_05830 KNP414_02584
KNP414_05830 KNP414_03909
KNP414_05830 KNP414_01404
KNP414_05830 KNP414_06347
KNP414_05830 KNP414_02583
KNP414_05830 KNP414_00741
KNP414_05830 KNP414_02671
KNP414_05830 KNP414_01276
KNP414_05830 KNP414_06056
KNP414_05830 KNP414_05729
KNP414_05831 KNP414_03247
KNP414_05831 KNP414_03757
KNP414_05831 KNP414_02672
KNP414_05831 KNP414_03759
KNP414_05831 KNP414_05730
KNP414_05831 KNP414_03758
KNP414_05831 KNP414_01628
KNP414_05831 KNP414_03246
KNP414_05831 KNP414_04362
KNP414_05831 KNP414_01275
KNP414_05831 KNP414_01428
KNP414_05831 KNP414_05731
KNP414_05831 KNP414_03909
KNP414_05831 KNP414_00603
KNP414_05831 KNP414_02584
KNP414_05831 KNP414_01404
KNP414_05831 KNP414_06347
KNP414_05831 KNP414_02583
KNP414_05831 KNP414_05830
KNP414_05831 KNP414_00741
KNP414_05831 KNP414_01276
KNP414_05831 KNP414_02671
KNP414_05831 KNP414_05729
KNP414_05831 KNP414_06056
KNP414_05857 KNP414_04654
KNP414_05857 KNP414_06812
KNP414_05857 KNP414_03622
KNP414_05857 KNP414_00577
KNP414_05857 KNP414_06526
KNP414_05857 KNP414_01358
KNP414_05857 KNP414_04772
KNP414_05857 KNP414_03731
KNP414_05857 KNP414_06264
KNP414_05857 KNP414_04480
KNP414_05857 KNP414_01089
KNP414_05857 KNP414_07887
KNP414_05857 KNP414_00297
KNP414_05857 KNP414_04655
KNP414_05857 KNP414_05859
KNP414_05857 KNP414_00551
KNP414_05857 KNP414_05748
KNP414_05857 KNP414_05860
KNP414_05857 KNP414_01928
KNP414_05857 KNP414_05861
KNP414_05859 KNP414_04477
KNP414_05859 KNP414_04491
KNP414_05859 KNP414_05157
KNP414_05859 KNP414_06526
KNP414_05859 KNP414_05861
KNP414_05859 KNP414_04478
KNP414_05859 KNP414_05857
KNP414_05859 KNP414_00080
KNP414_05860 KNP414_02672
KNP414_05860 KNP414_05861
KNP414_05860 KNP414_01275
KNP414_05860 KNP414_04478
KNP414_05860 KNP414_05857
KNP414_05860 KNP414_06526
KNP414_05860 KNP414_04477
KNP414_05860 KNP414_05157
KNP414_05860 KNP414_01276
KNP414_05860 KNP414_02671
KNP414_05861 KNP414_06264
KNP414_05861 KNP414_02671
KNP414_05861 KNP414_01089
KNP414_05861 KNP414_07887
KNP414_05861 KNP414_01276
KNP414_05861 KNP414_04480
KNP414_05861 KNP414_05157
KNP414_05861 KNP414_05859
KNP414_05861 KNP414_05968
KNP414_05861 KNP414_01928
KNP414_05861 KNP414_03246
KNP414_05861 KNP414_01280
KNP414_05861 KNP414_01275
KNP414_05861 KNP414_05731
KNP414_05861 KNP414_04478
KNP414_05861 KNP414_04654
KNP414_05861 KNP414_03247
KNP414_05861 KNP414_05857
KNP414_05861 KNP414_06812
KNP414_05861 KNP414_05748
KNP414_05861 KNP414_06347
KNP414_05861 KNP414_04477
KNP414_05861 KNP414_05860
KNP414_05861 KNP414_02672
KNP414_05861 KNP414_05730
KNP414_05861 KNP414_04655
KNP414_05861 KNP414_06526
KNP414_05861 KNP414_01358
KNP414_05861 KNP414_04772
KNP414_05861 KNP414_03731
KNP414_05862 KNP414_02760
KNP414_05862 KNP414_02767
KNP414_05862 KNP414_07837
KNP414_05862 KNP414_04777
KNP414_05862 KNP414_07838
KNP414_05862 KNP414_04201
KNP414_05862 KNP414_02768
KNP414_05869 KNP414_07573
KNP414_05869 KNP414_01303
KNP414_05869 KNP414_05910
KNP414_05884 KNP414_06189
KNP414_05884 KNP414_00279
KNP414_05884 KNP414_01380
KNP414_05884 KNP414_03298
KNP414_05884 KNP414_04414
KNP414_05884 KNP414_04218
KNP414_05884 KNP414_01733
KNP414_05884 KNP414_04221
KNP414_05884 KNP414_06388
KNP414_05884 KNP414_01696
KNP414_05884 KNP414_04444
KNP414_05884 KNP414_06115
KNP414_05884 KNP414_04264
KNP414_05884 KNP414_04357
KNP414_05884 KNP414_05326
KNP414_05900 KNP414_00814
KNP414_05900 KNP414_03120
KNP414_05900 KNP414_04779
KNP414_05900 KNP414_04337
KNP414_05900 KNP414_05991
KNP414_05900 KNP414_00041
KNP414_05900 KNP414_00579
KNP414_05900 KNP414_04778
KNP414_05900 KNP414_00578
KNP414_05900 KNP414_01086
KNP414_05900 KNP414_07885
KNP414_05900 KNP414_03932
KNP414_05900 KNP414_02074
KNP414_05900 KNP414_04934
KNP414_05900 KNP414_01493
KNP414_05900 KNP414_01494
KNP414_05900 KNP414_01087
KNP414_05900 KNP414_06049
KNP414_05900 KNP414_04933
KNP414_05900 KNP414_01611
KNP414_05900 KNP414_00663
KNP414_05900 KNP414_03121
KNP414_05907 KNP414_00043
KNP414_05907 KNP414_02921
KNP414_05907 KNP414_07401
KNP414_05907 KNP414_07320
KNP414_05907 KNP414_02631
KNP414_05907 KNP414_02975
KNP414_05907 KNP414_00957
KNP414_05907 KNP414_02677
KNP414_05907 KNP414_02364
KNP414_05910 KNP414_05869
KNP414_05910 KNP414_07573
KNP414_05910 KNP414_05594
KNP414_05910 KNP414_05068
KNP414_05910 KNP414_06803
KNP414_05910 KNP414_06634
KNP414_05910 KNP414_07570
KNP414_05910 KNP414_06190
KNP414_05912 KNP414_01434
KNP414_05912 KNP414_07649
KNP414_05912 KNP414_06398
KNP414_05912 KNP414_07529
KNP414_05912 KNP414_02785
KNP414_05912 KNP414_01638
KNP414_05912 KNP414_05765
KNP414_05912 KNP414_07500
KNP414_05912 KNP414_00474
KNP414_05912 KNP414_03790
KNP414_05912 KNP414_02570
KNP414_05912 KNP414_07650
KNP414_05912 KNP414_02726
KNP414_05912 KNP414_01277
KNP414_05912 KNP414_07530
KNP414_05912 KNP414_00608
KNP414_05912 KNP414_00541
KNP414_05912 KNP414_03526
KNP414_05913 KNP414_00474
KNP414_05913 KNP414_02570
KNP414_05913 KNP414_06326
KNP414_05913 KNP414_06868
KNP414_05913 KNP414_01277
KNP414_05913 KNP414_01687
KNP414_05913 KNP414_06403
KNP414_05913 KNP414_06852
KNP414_05913 KNP414_07913
KNP414_05913 KNP414_07378
KNP414_05913 KNP414_06850
KNP414_05913 KNP414_02785
KNP414_05913 KNP414_05765
KNP414_05913 KNP414_07578
KNP414_05913 KNP414_00484
KNP414_05913 KNP414_01661
KNP414_05913 KNP414_00600
KNP414_05916 KNP414_06600
KNP414_05916 KNP414_00091
KNP414_05916 KNP414_00043
KNP414_05916 KNP414_04076
KNP414_05916 KNP414_02921
KNP414_05916 KNP414_07401
KNP414_05916 KNP414_05594
KNP414_05916 KNP414_06190
KNP414_05916 KNP414_06428
KNP414_05916 KNP414_04334
KNP414_05916 KNP414_00956
KNP414_05916 KNP414_04838
KNP414_05916 KNP414_07570
KNP414_05916 KNP414_02364
KNP414_05916 KNP414_06767
KNP414_05916 KNP414_05068
KNP414_05916 KNP414_04020
KNP414_05916 KNP414_03972
KNP414_05916 KNP414_06427
KNP414_05916 KNP414_06803
KNP414_05916 KNP414_02677
KNP414_05916 KNP414_02498
KNP414_05917 KNP414_04069
KNP414_05917 KNP414_04041
KNP414_05917 KNP414_02722
KNP414_05917 KNP414_05076
KNP414_05917 KNP414_04321
KNP414_05917 KNP414_06783
KNP414_05922 KNP414_03055
KNP414_05922 KNP414_02525
KNP414_05922 KNP414_01119
KNP414_05922 KNP414_02135
KNP414_05922 KNP414_00513
KNP414_05922 KNP414_06975
KNP414_05922 KNP414_07398
KNP414_05922 KNP414_05796
KNP414_05922 KNP414_01458
KNP414_05922 KNP414_01485
KNP414_05922 KNP414_05596
KNP414_05922 KNP414_00744
KNP414_05922 KNP414_02480
KNP414_05922 KNP414_04010
KNP414_05922 KNP414_04160
KNP414_05922 KNP414_07772
KNP414_05922 KNP414_00781
KNP414_05922 KNP414_05795
KNP414_05922 KNP414_07831
KNP414_05922 KNP414_05108
KNP414_05922 KNP414_07473
KNP414_05922 KNP414_06051
KNP414_05922 KNP414_03966
KNP414_05922 KNP414_03779
KNP414_05922 KNP414_02518
KNP414_05922 KNP414_06022
KNP414_05922 KNP414_06045
KNP414_05922 KNP414_07855
KNP414_05922 KNP414_01293
KNP414_05922 KNP414_05797
KNP414_05922 KNP414_04582
KNP414_05922 KNP414_01120
KNP414_05922 KNP414_07836
KNP414_05922 KNP414_02552
KNP414_05922 KNP414_01114
KNP414_05922 KNP414_06367
KNP414_05940 KNP414_05991
KNP414_05940 KNP414_00593
KNP414_05953 KNP414_05957
KNP414_05953 KNP414_05955
KNP414_05953 KNP414_05954
KNP414_05953 KNP414_05956
KNP414_05954 KNP414_05957
KNP414_05954 KNP414_05955
KNP414_05954 KNP414_05953
KNP414_05954 KNP414_05956
KNP414_05955 KNP414_05956
KNP414_05955 KNP414_05954
KNP414_05955 KNP414_05957
KNP414_05955 KNP414_05953
KNP414_05956 KNP414_05954
KNP414_05956 KNP414_05955
KNP414_05956 KNP414_05957
KNP414_05956 KNP414_05953
KNP414_05957 KNP414_05953
KNP414_05957 KNP414_05956
KNP414_05957 KNP414_05954
KNP414_05957 KNP414_05955
KNP414_05961 KNP414_05963
KNP414_05961 KNP414_04530
KNP414_05961 KNP414_05962
KNP414_05961 KNP414_04743
KNP414_05961 KNP414_00187
KNP414_05962 KNP414_04743
KNP414_05962 KNP414_04530
KNP414_05962 KNP414_05961
KNP414_05962 KNP414_00187
KNP414_05962 KNP414_05963
KNP414_05963 KNP414_04743
KNP414_05963 KNP414_04530
KNP414_05963 KNP414_00187
KNP414_05963 KNP414_05962
KNP414_05963 KNP414_05961
KNP414_05968 KNP414_02672
KNP414_05968 KNP414_01283
KNP414_05968 KNP414_02583
KNP414_05968 KNP414_00582
KNP414_05968 KNP414_02100
KNP414_05968 KNP414_05730
KNP414_05968 KNP414_00498
KNP414_05968 KNP414_01287
KNP414_05968 KNP414_06240
KNP414_05968 KNP414_07575
KNP414_05968 KNP414_00860
KNP414_05968 KNP414_07442
KNP414_05968 KNP414_01280
KNP414_05968 KNP414_03246
KNP414_05968 KNP414_01275
KNP414_05968 KNP414_05861
KNP414_05968 KNP414_05731
KNP414_05968 KNP414_03033
KNP414_05968 KNP414_07327
KNP414_05968 KNP414_03247
KNP414_05968 KNP414_02752
KNP414_05968 KNP414_04952
KNP414_05968 KNP414_02584
KNP414_05968 KNP414_01404
KNP414_05968 KNP414_02444
KNP414_05968 KNP414_01276
KNP414_05968 KNP414_02671
KNP414_05968 KNP414_01142
KNP414_05968 KNP414_06056
KNP414_05968 KNP414_04435
KNP414_05968 KNP414_06347
KNP414_05968 KNP414_06526
KNP414_05968 KNP414_07443
KNP414_05968 KNP414_00131
KNP414_05968 KNP414_07472
KNP414_05968 KNP414_07368
KNP414_05968 KNP414_00546
KNP414_05979 KNP414_06297
KNP414_05979 KNP414_02098
KNP414_05979 KNP414_02599
KNP414_05979 KNP414_07171
KNP414_05979 KNP414_03414
KNP414_05990 KNP414_04766
KNP414_05990 KNP414_06343
KNP414_05990 KNP414_00960
KNP414_05990 KNP414_01552
KNP414_05990 KNP414_04679
KNP414_05990 KNP414_02192
KNP414_05990 KNP414_02521
KNP414_05990 KNP414_01507
KNP414_05990 KNP414_03153
KNP414_05990 KNP414_05236
KNP414_05990 KNP414_07077
KNP414_05990 KNP414_03643
KNP414_05990 KNP414_02071
KNP414_05990 KNP414_02250
KNP414_05990 KNP414_04731
KNP414_05990 KNP414_06216
KNP414_05990 KNP414_04443
KNP414_05990 KNP414_01718
KNP414_05990 KNP414_00697
KNP414_05990 KNP414_00206
KNP414_05990 KNP414_06892
KNP414_05991 KNP414_07885
KNP414_05991 KNP414_04933
KNP414_05991 KNP414_03932
KNP414_05991 KNP414_06049
KNP414_05991 KNP414_02074
KNP414_05991 KNP414_04934
KNP414_05991 KNP414_05307
KNP414_05991 KNP414_00041
KNP414_05991 KNP414_00201
KNP414_05991 KNP414_01494
KNP414_05991 KNP414_04778
KNP414_05991 KNP414_00081
KNP414_05991 KNP414_01087
KNP414_05991 KNP414_01767
KNP414_05991 KNP414_05940
KNP414_05991 KNP414_05036
KNP414_05991 KNP414_03121
KNP414_05991 KNP414_00814
KNP414_05991 KNP414_01139
KNP414_05991 KNP414_03450
KNP414_05991 KNP414_03120
KNP414_05991 KNP414_04779
KNP414_05991 KNP414_04337
KNP414_05991 KNP414_00663
KNP414_05991 KNP414_05900
KNP414_05991 KNP414_00578
KNP414_05991 KNP414_01086
KNP414_06014 KNP414_06185
KNP414_06014 KNP414_06149
KNP414_06020 KNP414_06633
KNP414_06020 KNP414_02127
KNP414_06022 KNP414_05793
KNP414_06022 KNP414_05795
KNP414_06022 KNP414_03225
KNP414_06022 KNP414_06046
KNP414_06022 KNP414_07473
KNP414_06022 KNP414_04203
KNP414_06022 KNP414_05796
KNP414_06022 KNP414_02786
KNP414_06022 KNP414_07398
KNP414_06022 KNP414_07392
KNP414_06022 KNP414_05806
KNP414_06022 KNP414_02558
KNP414_06022 KNP414_06045
KNP414_06022 KNP414_05797
KNP414_06022 KNP414_05922
KNP414_06022 KNP414_07291
KNP414_06027 KNP414_06028
KNP414_06027 KNP414_06029
KNP414_06028 KNP414_06029
KNP414_06028 KNP414_06027
KNP414_06029 KNP414_06027
KNP414_06029 KNP414_06028
KNP414_06040 KNP414_00654
KNP414_06040 KNP414_03484
KNP414_06040 KNP414_03483
KNP414_06040 KNP414_03803
KNP414_06040 KNP414_03482
KNP414_06045 KNP414_02480
KNP414_06045 KNP414_01114
KNP414_06045 KNP414_00781
KNP414_06045 KNP414_07473
KNP414_06045 KNP414_05795
KNP414_06045 KNP414_07772
KNP414_06045 KNP414_07831
KNP414_06045 KNP414_03055
KNP414_06045 KNP414_05108
KNP414_06045 KNP414_01119
KNP414_06045 KNP414_02135
KNP414_06045 KNP414_06051
KNP414_06045 KNP414_00513
KNP414_06045 KNP414_02525
KNP414_06045 KNP414_03966
KNP414_06045 KNP414_05796
KNP414_06045 KNP414_06975
KNP414_06045 KNP414_07398
KNP414_06045 KNP414_03779
KNP414_06045 KNP414_02518
KNP414_06045 KNP414_01458
KNP414_06045 KNP414_06022
KNP414_06045 KNP414_01293
KNP414_06045 KNP414_05797
KNP414_06045 KNP414_07855
KNP414_06045 KNP414_04582
KNP414_06045 KNP414_05922
KNP414_06045 KNP414_01485
KNP414_06045 KNP414_01120
KNP414_06045 KNP414_05596
KNP414_06045 KNP414_00744
KNP414_06045 KNP414_07836
KNP414_06045 KNP414_02552
KNP414_06045 KNP414_04010
KNP414_06045 KNP414_04160
KNP414_06045 KNP414_06367
KNP414_06046 KNP414_06051
KNP414_06046 KNP414_03966
KNP414_06046 KNP414_02525
KNP414_06046 KNP414_06975
KNP414_06046 KNP414_03779
KNP414_06046 KNP414_02518
KNP414_06046 KNP414_01293
KNP414_06046 KNP414_06022
KNP414_06046 KNP414_07855
KNP414_06046 KNP414_04582
KNP414_06046 KNP414_01120
KNP414_06046 KNP414_06367
KNP414_06046 KNP414_07836
KNP414_06046 KNP414_02552
KNP414_06046 KNP414_01114
KNP414_06046 KNP414_07772
KNP414_06046 KNP414_03055
KNP414_06046 KNP414_01119
KNP414_06046 KNP414_02135
KNP414_06046 KNP414_01458
KNP414_06046 KNP414_01485
KNP414_06046 KNP414_05596
KNP414_06046 KNP414_00744
KNP414_06046 KNP414_00513
KNP414_06046 KNP414_02480
KNP414_06046 KNP414_04010
KNP414_06046 KNP414_04160
KNP414_06046 KNP414_05108
KNP414_06046 KNP414_00781
KNP414_06046 KNP414_07831
KNP414_06048 KNP414_03520
KNP414_06048 KNP414_03247
KNP414_06048 KNP414_00221
KNP414_06048 KNP414_02803
KNP414_06048 KNP414_06102
KNP414_06048 KNP414_06349
KNP414_06048 KNP414_03120
KNP414_06048 KNP414_05730
KNP414_06048 KNP414_04779
KNP414_06048 KNP414_01610
KNP414_06048 KNP414_03246
KNP414_06048 KNP414_01595
KNP414_06048 KNP414_04934
KNP414_06048 KNP414_03919
KNP414_06048 KNP414_03680
KNP414_06048 KNP414_05731
KNP414_06048 KNP414_05311
KNP414_06048 KNP414_00353
KNP414_06048 KNP414_03168
KNP414_06048 KNP414_02027
KNP414_06048 KNP414_00219
KNP414_06048 KNP414_00474
KNP414_06048 KNP414_06143
KNP414_06048 KNP414_02208
KNP414_06048 KNP414_00663
KNP414_06048 KNP414_01277
KNP414_06048 KNP414_03121
KNP414_06048 KNP414_06661
KNP414_06048 KNP414_00220
KNP414_06048 KNP414_01507
KNP414_06048 KNP414_06049
KNP414_06048 KNP414_04933
KNP414_06048 KNP414_00217
KNP414_06048 KNP414_00269
KNP414_06048 KNP414_06348
KNP414_06048 KNP414_06216
KNP414_06048 KNP414_02443
KNP414_06048 KNP414_04778
KNP414_06048 KNP414_00081
KNP414_06048 KNP414_05253
KNP414_06048 KNP414_00206
KNP414_06048 KNP414_07646
KNP414_06048 KNP414_00666
KNP414_06049 KNP414_05036
KNP414_06049 KNP414_03520
KNP414_06049 KNP414_02027
KNP414_06049 KNP414_00081
KNP414_06049 KNP414_00220
KNP414_06049 KNP414_03247
KNP414_06049 KNP414_00201
KNP414_06049 KNP414_00221
KNP414_06049 KNP414_01767
KNP414_06049 KNP414_03680
KNP414_06049 KNP414_03168
KNP414_06049 KNP414_00353
KNP414_06049 KNP414_01507
KNP414_06049 KNP414_06661
KNP414_06049 KNP414_00217
KNP414_06049 KNP414_05991
KNP414_06049 KNP414_06348
KNP414_06049 KNP414_00269
KNP414_06049 KNP414_06216
KNP414_06049 KNP414_00041
KNP414_06049 KNP414_02443
KNP414_06049 KNP414_05307
KNP414_06049 KNP414_06102
KNP414_06049 KNP414_02803
KNP414_06049 KNP414_03450
KNP414_06049 KNP414_06349
KNP414_06049 KNP414_06048
KNP414_06049 KNP414_05730
KNP414_06049 KNP414_05900
KNP414_06049 KNP414_07884
KNP414_06049 KNP414_05311
KNP414_06049 KNP414_03919
KNP414_06049 KNP414_00666
KNP414_06049 KNP414_01610
KNP414_06049 KNP414_01595
KNP414_06049 KNP414_03246
KNP414_06049 KNP414_05731
KNP414_06049 KNP414_00474
KNP414_06049 KNP414_00219
KNP414_06049 KNP414_06143
KNP414_06049 KNP414_02208
KNP414_06049 KNP414_01277
KNP414_06049 KNP414_05253
KNP414_06049 KNP414_00206
KNP414_06049 KNP414_07646
KNP414_06051 KNP414_06045
KNP414_06051 KNP414_07473
KNP414_06051 KNP414_05922
KNP414_06051 KNP414_03225
KNP414_06051 KNP414_04203
KNP414_06051 KNP414_07291
KNP414_06051 KNP414_05806
KNP414_06051 KNP414_02558
KNP414_06051 KNP414_05793
KNP414_06051 KNP414_06046
KNP414_06051 KNP414_05796
KNP414_06051 KNP414_02786
KNP414_06051 KNP414_05797
KNP414_06051 KNP414_07398
KNP414_06051 KNP414_05795
KNP414_06051 KNP414_07392
KNP414_06054 KNP414_06333
KNP414_06054 KNP414_04597
KNP414_06055 KNP414_02369
KNP414_06055 KNP414_02370
KNP414_06056 KNP414_06104
KNP414_06056 KNP414_05968
KNP414_06056 KNP414_05729
KNP414_06056 KNP414_05730
KNP414_06056 KNP414_06057
KNP414_06056 KNP414_02479
KNP414_06056 KNP414_01280
KNP414_06056 KNP414_04362
KNP414_06056 KNP414_03246
KNP414_06056 KNP414_05831
KNP414_06056 KNP414_05731
KNP414_06056 KNP414_03247
KNP414_06056 KNP414_02696
KNP414_06056 KNP414_02584
KNP414_06056 KNP414_03909
KNP414_06056 KNP414_01404
KNP414_06056 KNP414_06347
KNP414_06056 KNP414_05830
KNP414_06056 KNP414_02583
KNP414_06057 KNP414_02583
KNP414_06057 KNP414_02581
KNP414_06057 KNP414_04014
KNP414_06057 KNP414_02584
KNP414_06057 KNP414_06056
KNP414_06057 KNP414_02582
KNP414_06071 KNP414_04668
KNP414_06071 KNP414_00347
KNP414_06071 KNP414_03073
KNP414_06071 KNP414_03066
KNP414_06071 KNP414_03071
KNP414_06071 KNP414_04672
KNP414_06071 KNP414_03067
KNP414_06071 KNP414_03074
KNP414_06071 KNP414_03069
KNP414_06071 KNP414_04960
KNP414_06071 KNP414_03070
KNP414_06073 KNP414_03108
KNP414_06073 KNP414_04773
KNP414_06087 KNP414_06088
KNP414_06087 KNP414_06089
KNP414_06087 KNP414_04530
KNP414_06087 KNP414_04743
KNP414_06087 KNP414_00187
KNP414_06088 KNP414_06089
KNP414_06088 KNP414_04743
KNP414_06088 KNP414_04530
KNP414_06088 KNP414_00187
KNP414_06088 KNP414_06087
KNP414_06089 KNP414_06087
KNP414_06089 KNP414_04530
KNP414_06089 KNP414_04743
KNP414_06089 KNP414_00187
KNP414_06089 KNP414_06088
KNP414_06095 KNP414_01611
KNP414_06101 KNP414_05196
KNP414_06101 KNP414_06106
KNP414_06101 KNP414_01938
KNP414_06101 KNP414_00552
KNP414_06101 KNP414_02616
KNP414_06102 KNP414_03411
KNP414_06102 KNP414_04934
KNP414_06102 KNP414_01528
KNP414_06102 KNP414_01610
KNP414_06102 KNP414_01595
KNP414_06102 KNP414_03246
KNP414_06102 KNP414_05731
KNP414_06102 KNP414_03919
KNP414_06102 KNP414_03520
KNP414_06102 KNP414_05311
KNP414_06102 KNP414_03247
KNP414_06102 KNP414_03409
KNP414_06102 KNP414_00221
KNP414_06102 KNP414_00353
KNP414_06102 KNP414_03680
KNP414_06102 KNP414_03168
KNP414_06102 KNP414_00219
KNP414_06102 KNP414_02027
KNP414_06102 KNP414_00474
KNP414_06102 KNP414_06143
KNP414_06102 KNP414_02208
