VAA_00002 VAA_03253
VAA_03125 VAA_02568
VAA_03125 VAA_03692
VAA_03125 VAA_03782
VAA_03125 VAA_02663
VAA_03125 VAA_01664
VAA_03125 VAA_02340
VAA_03125 VAA_03124
VAA_03125 VAA_03693
VAA_03125 VAA_02760
VAA_03125 VAA_02620
VAA_03125 VAA_03691
VAA_03125 VAA_00663
VAA_03125 VAA_02105
VAA_03126 VAA_03127
VAA_03126 VAA_03124
VAA_03126 VAA_03265
VAA_03127 VAA_03265
VAA_03127 VAA_02199
VAA_03127 VAA_03126
VAA_03130 VAA_01551
VAA_03130 VAA_01313
VAA_03130 VAA_01797
VAA_03130 VAA_01539
VAA_03137 VAA_00818
VAA_03137 VAA_02360
VAA_03137 VAA_00742
VAA_03141 VAA_01685
VAA_03141 VAA_03410
VAA_03141 VAA_03413
VAA_03141 VAA_02606
VAA_03141 VAA_00658
VAA_03141 VAA_01316
VAA_03141 VAA_03414
VAA_03141 VAA_02609
VAA_03141 VAA_02607
VAA_03141 VAA_03412
VAA_03141 VAA_03416
VAA_03141 VAA_03415
VAA_03141 VAA_01430
VAA_03141 VAA_02608
VAA_03141 VAA_02190
VAA_03144 VAA_01561
VAA_03144 VAA_02771
VAA_03144 VAA_00511
VAA_03144 VAA_00693
VAA_03144 VAA_03550
VAA_03144 VAA_01095
VAA_03144 VAA_03668
VAA_03144 VAA_00177
VAA_03144 VAA_00578
VAA_03144 VAA_03497
VAA_03144 VAA_03328
VAA_03144 VAA_01634
VAA_03144 VAA_01407
VAA_03144 VAA_01474
VAA_03144 VAA_02353
VAA_03144 VAA_03337
VAA_03144 VAA_01644
VAA_03144 VAA_01597
VAA_03144 VAA_00847
VAA_03144 VAA_00385
VAA_03144 VAA_03562
VAA_03144 VAA_02548
VAA_03144 VAA_02913
VAA_03144 VAA_00317
VAA_03144 VAA_03321
VAA_03160 VAA_03412
VAA_03160 VAA_03415
VAA_03160 VAA_03736
VAA_03160 VAA_03413
VAA_03160 VAA_03414
VAA_03160 VAA_01589
VAA_03160 VAA_03161
VAA_03160 VAA_03734
VAA_03160 VAA_03735
VAA_03160 VAA_03211
VAA_03161 VAA_03412
VAA_03161 VAA_03415
VAA_03161 VAA_03736
VAA_03161 VAA_03414
VAA_03161 VAA_03160
VAA_03161 VAA_03413
VAA_03161 VAA_01589
VAA_03161 VAA_03735
VAA_03161 VAA_03734
VAA_03161 VAA_03211
VAA_03168 VAA_03169
VAA_03168 VAA_03567
VAA_03168 VAA_01039
VAA_03168 VAA_03564
VAA_03169 VAA_01039
VAA_03169 VAA_03168
VAA_03169 VAA_03567
VAA_03169 VAA_03564
VAA_03177 VAA_01908
VAA_03177 VAA_03326
VAA_03177 VAA_01256
VAA_03177 VAA_01906
VAA_03177 VAA_03388
VAA_03177 VAA_03385
VAA_03177 VAA_01419
VAA_03177 VAA_01418
VAA_03177 VAA_03386
VAA_03177 VAA_01443
VAA_03177 VAA_03382
VAA_03177 VAA_01904
VAA_03177 VAA_01903
VAA_03177 VAA_01414
VAA_03177 VAA_03054
VAA_03177 VAA_01412
VAA_03177 VAA_01902
VAA_03177 VAA_01416
VAA_03177 VAA_03524
VAA_03177 VAA_01907
VAA_03177 VAA_03525
VAA_03177 VAA_03383
VAA_03177 VAA_01901
VAA_03177 VAA_01417
VAA_03179 VAA_03181
VAA_03179 VAA_03180
VAA_03179 VAA_03182
VAA_03180 VAA_03181
VAA_03180 VAA_03179
VAA_03180 VAA_03182
VAA_03181 VAA_03179
VAA_03181 VAA_03182
VAA_03181 VAA_03180
VAA_03182 VAA_03181
VAA_03182 VAA_03179
VAA_03182 VAA_03180
VAA_03184 VAA_00709
VAA_03184 VAA_03328
VAA_03184 VAA_01685
VAA_03184 VAA_03804
VAA_03184 VAA_00239
VAA_03184 VAA_02058
VAA_03184 VAA_00865
VAA_03184 VAA_02360
VAA_03184 VAA_00959
VAA_03184 VAA_03803
VAA_03184 VAA_00741
VAA_03184 VAA_01882
VAA_03184 VAA_02584
VAA_03184 VAA_02062
VAA_03184 VAA_03354
VAA_03184 VAA_00818
VAA_03184 VAA_03416
VAA_03184 VAA_02545
VAA_03184 VAA_01259
VAA_03184 VAA_02337
VAA_03184 VAA_02057
VAA_03184 VAA_00177
VAA_03184 VAA_00531
VAA_03184 VAA_00711
VAA_03184 VAA_01316
VAA_03184 VAA_02491
VAA_03184 VAA_02021
VAA_03184 VAA_03801
VAA_03184 VAA_00869
VAA_03184 VAA_03243
VAA_03184 VAA_00870
VAA_03184 VAA_1482
VAA_03184 VAA_00867
VAA_03184 VAA_03795
VAA_03184 VAA_01322
VAA_03184 VAA_00710
VAA_03184 VAA_03561
VAA_03184 VAA_02226
VAA_03184 VAA_00819
VAA_03184 VAA_02020
VAA_03184 VAA_02019
VAA_03184 VAA_01561
VAA_03184 VAA_02582
VAA_03184 VAA_03408
VAA_03184 VAA_02544
VAA_03184 VAA_01054
VAA_03184 VAA_00740
VAA_03184 VAA_02096
VAA_03184 VAA_02624
VAA_03184 VAA_02362
VAA_03184 VAA_00742
VAA_03184 VAA_02547
VAA_03184 VAA_03796
VAA_03184 VAA_03407
VAA_03188 VAA_03386
VAA_03188 VAA_01414
VAA_03188 VAA_01904
VAA_03188 VAA_03326
VAA_03188 VAA_03382
VAA_03188 VAA_01418
VAA_03188 VAA_01903
VAA_03188 VAA_01256
VAA_03188 VAA_01908
VAA_03188 VAA_01907
VAA_03188 VAA_03054
VAA_03188 VAA_01443
VAA_03188 VAA_03383
VAA_03188 VAA_01412
VAA_03188 VAA_01901
VAA_03188 VAA_01902
VAA_03188 VAA_01417
VAA_03188 VAA_03388
VAA_03188 VAA_01416
VAA_03188 VAA_03385
VAA_03188 VAA_03524
VAA_03188 VAA_01419
VAA_03188 VAA_01906
VAA_03188 VAA_03525
VAA_03197 VAA_02469
VAA_03197 VAA_02743
VAA_03199 VAA_03564
VAA_03199 VAA_02469
VAA_03203 VAA_03205
VAA_03203 VAA_03204
VAA_03204 VAA_03205
VAA_03204 VAA_03203
VAA_03205 VAA_03203
VAA_03205 VAA_03204
VAA_03211 VAA_01363
VAA_03211 VAA_01847
VAA_03211 VAA_03415
VAA_03211 VAA_01850
VAA_03211 VAA_03736
VAA_03211 VAA_01364
VAA_03211 VAA_03161
VAA_03211 VAA_03412
VAA_03211 VAA_03160
VAA_03211 VAA_03414
VAA_03211 VAA_03413
VAA_03219 VAA_01907
VAA_03219 VAA_03054
VAA_03219 VAA_01443
VAA_03219 VAA_03383
VAA_03219 VAA_01412
VAA_03219 VAA_01901
VAA_03219 VAA_01902
VAA_03219 VAA_01417
VAA_03219 VAA_01416
VAA_03219 VAA_03388
VAA_03219 VAA_03524
VAA_03219 VAA_03385
VAA_03219 VAA_01419
VAA_03219 VAA_01906
VAA_03219 VAA_03525
VAA_03219 VAA_01908
VAA_03219 VAA_01256
VAA_03219 VAA_03386
VAA_03219 VAA_03326
VAA_03219 VAA_01904
VAA_03219 VAA_01903
VAA_03219 VAA_01418
VAA_03219 VAA_01414
VAA_03219 VAA_03382
VAA_03226 VAA_03231
VAA_03226 VAA_03230
VAA_03227 VAA_03273
VAA_03227 VAA_03432
VAA_03227 VAA_03341
VAA_03227 VAA_03270
VAA_03229 VAA_00638
VAA_03229 VAA_03231
VAA_03230 VAA_03226
VAA_03230 VAA_00048
VAA_03231 VAA_03226
VAA_03231 VAA_03229
VAA_03242 VAA_00331
VAA_03242 VAA_03004
VAA_03242 VAA_00465
VAA_03242 VAA_03243
VAA_03242 VAA_02547
VAA_03242 VAA_02062
VAA_03243 VAA_00465
VAA_03243 VAA_03801
VAA_03243 VAA_1482
VAA_03243 VAA_03184
VAA_03243 VAA_03354
VAA_03243 VAA_02544
VAA_03243 VAA_03407
VAA_03243 VAA_00239
VAA_03243 VAA_02058
VAA_03243 VAA_03242
VAA_03243 VAA_00531
VAA_03243 VAA_02545
VAA_03243 VAA_02057
VAA_03243 VAA_01259
VAA_03243 VAA_03004
VAA_03243 VAA_02360
VAA_03243 VAA_00741
VAA_03243 VAA_00818
VAA_03243 VAA_02062
VAA_03243 VAA_00331
VAA_03243 VAA_03561
VAA_03243 VAA_00819
VAA_03243 VAA_00740
VAA_03243 VAA_03408
VAA_03243 VAA_02547
VAA_03243 VAA_02096
VAA_03243 VAA_01894
VAA_03243 VAA_02362
VAA_03245 VAA_03246
VAA_03245 VAA_03250
VAA_03245 VAA_03247
VAA_03245 VAA_03248
VAA_03246 VAA_03250
VAA_03246 VAA_03245
VAA_03246 VAA_03247
VAA_03246 VAA_03248
VAA_03247 VAA_03246
VAA_03247 VAA_03250
VAA_03247 VAA_03245
VAA_03247 VAA_03248
VAA_03248 VAA_03245
VAA_03248 VAA_03247
VAA_03248 VAA_03250
VAA_03248 VAA_03246
VAA_03250 VAA_03245
VAA_03250 VAA_03246
VAA_03250 VAA_03247
VAA_03250 VAA_03248
VAA_03253 VAA_00002
VAA_03258 VAA_00458
VAA_03258 VAA_03572
VAA_03265 VAA_02199
VAA_03265 VAA_03127
VAA_03265 VAA_03126
VAA_03269 VAA_03720
VAA_03269 VAA_03716
VAA_03270 VAA_01103
VAA_03270 VAA_01501
VAA_03270 VAA_01104
VAA_03270 VAA_03341
VAA_03270 VAA_03432
VAA_03270 VAA_03344
VAA_03270 VAA_3196
VAA_03270 VAA_03345
VAA_03270 VAA_03227
VAA_03270 VAA_03343
VAA_03270 VAA_01534
VAA_03270 VAA_03272
VAA_03270 VAA_03273
VAA_03272 VAA_03270
VAA_03272 VAA_03566
VAA_03272 VAA_03432
VAA_03272 VAA_01857
VAA_03272 VAA_01746
VAA_03272 VAA_03345
VAA_03272 VAA_01534
VAA_03272 VAA_01521
VAA_03272 VAA_03341
VAA_03272 VAA_03343
VAA_03272 VAA_03273
VAA_03273 VAA_03270
VAA_03273 VAA_01501
VAA_03273 VAA_01104
VAA_03273 VAA_01103
VAA_03273 VAA_03432
VAA_03273 VAA_03344
VAA_03273 VAA_3196
VAA_03273 VAA_03345
VAA_03273 VAA_03227
VAA_03273 VAA_03343
VAA_03273 VAA_01534
VAA_03273 VAA_03272
VAA_03273 VAA_03341
VAA_03277 VAA_00342
VAA_03277 VAA_03764
VAA_03277 VAA_00184
VAA_03277 VAA_02595
VAA_03277 VAA_01259
VAA_03277 VAA_00177
VAA_03277 VAA_00264
VAA_03277 VAA_02344
VAA_03277 VAA_00531
VAA_03277 VAA_03328
VAA_03277 VAA_02345
VAA_03277 VAA_03420
VAA_03277 VAA_01085
VAA_03277 VAA_02960
VAA_03277 VAA_03335
VAA_03277 VAA_00529
VAA_03277 VAA_00950
VAA_03277 VAA_03280
VAA_03277 VAA_01746
VAA_03277 VAA_02769
VAA_03277 VAA_01561
VAA_03277 VAA_00740
VAA_03279 VAA_01354
VAA_03279 VAA_01360
VAA_03279 VAA_03280
VAA_03279 VAA_01353
VAA_03280 VAA_01354
VAA_03280 VAA_01353
VAA_03280 VAA_03279
VAA_03280 VAA_03277
VAA_03280 VAA_01360
VAA_03291 VAA_00361
VAA_03292 VAA_03293
VAA_03293 VAA_03292
VAA_03299 VAA_01401
VAA_03299 VAA_03553
VAA_03307 VAA_01748
VAA_03307 VAA_01082
VAA_03307 VAA_01868
VAA_03307 VAA_01599
VAA_03307 VAA_00272
VAA_03307 VAA_02454
VAA_03307 VAA_02772
VAA_03307 VAA_02515
VAA_03307 VAA_02261
VAA_03307 VAA_02582
VAA_03307 VAA_01624
VAA_03307 VAA_02614
VAA_03307 VAA_03599
VAA_03307 VAA_00512
VAA_03307 VAA_00716
VAA_03307 VAA_00271
VAA_03307 VAA_00715
VAA_03307 VAA_01120
VAA_03307 VAA_00698
VAA_03307 VAA_02128
VAA_03313 VAA_03315
VAA_03313 VAA_03314
VAA_03314 VAA_03316
VAA_03314 VAA_03313
VAA_03315 VAA_04307
VAA_03315 VAA_03313
VAA_03315 VAA_00971
VAA_03316 VAA_03317
VAA_03316 VAA_02393
VAA_03316 VAA_03318
VAA_03316 VAA_03314
VAA_03317 VAA_03316
VAA_03317 VAA_03318
VAA_03317 VAA_02393
VAA_03318 VAA_02393
VAA_03318 VAA_02198
VAA_03318 VAA_02977
VAA_03318 VAA_01599
VAA_03318 VAA_01409
VAA_03318 VAA_00433
VAA_03318 VAA_02248
VAA_03318 VAA_00425
VAA_03318 VAA_03316
VAA_03318 VAA_02247
VAA_03318 VAA_03439
VAA_03318 VAA_02395
VAA_03318 VAA_00456
VAA_03318 VAA_03317
VAA_03319 VAA_01865
VAA_03319 VAA_01599
VAA_03319 VAA_03410
VAA_03319 VAA_00853
VAA_03319 VAA_02606
VAA_03319 VAA_03414
VAA_03319 VAA_03413
VAA_03319 VAA_03801
VAA_03319 VAA_00263
VAA_03319 VAA_02609
VAA_03319 VAA_02622
VAA_03319 VAA_01439
VAA_03319 VAA_02607
VAA_03319 VAA_03412
VAA_03319 VAA_00959
VAA_03319 VAA_03415
VAA_03319 VAA_01430
VAA_03319 VAA_00867
VAA_03319 VAA_01746
VAA_03319 VAA_03633
VAA_03319 VAA_02608
VAA_03319 VAA_00866
VAA_03319 VAA_02190
VAA_03319 VAA_02281
VAA_03321 VAA_00177
VAA_03321 VAA_03668
VAA_03321 VAA_00693
VAA_03321 VAA_01095
VAA_03321 VAA_03550
VAA_03321 VAA_02353
VAA_03321 VAA_01634
VAA_03321 VAA_01407
VAA_03321 VAA_01597
VAA_03321 VAA_03328
VAA_03321 VAA_01474
VAA_03321 VAA_03144
VAA_03321 VAA_01644
VAA_03321 VAA_03337
VAA_03321 VAA_03497
VAA_03321 VAA_00847
VAA_03321 VAA_00385
VAA_03321 VAA_03562
VAA_03321 VAA_02548
VAA_03321 VAA_00578
VAA_03321 VAA_02913
VAA_03321 VAA_00511
VAA_03321 VAA_02771
VAA_03321 VAA_01561
VAA_03321 VAA_00317
VAA_03326 VAA_01380
VAA_03326 VAA_01909
VAA_03326 VAA_02866
VAA_03326 VAA_03486
VAA_03326 VAA_01936
VAA_03326 VAA_03382
VAA_03326 VAA_00340
VAA_03326 VAA_00916
VAA_03326 VAA_03177
VAA_03326 VAA_01510
VAA_03326 VAA_01422
VAA_03326 VAA_03219
VAA_03326 VAA_01812
VAA_03326 VAA_01927
VAA_03326 VAA_01373
VAA_03326 VAA_03754
VAA_03326 VAA_00920
VAA_03326 VAA_03386
VAA_03326 VAA_01903
VAA_03326 VAA_01904
VAA_03326 VAA_01414
VAA_03326 VAA_01415
VAA_03326 VAA_01349
VAA_03326 VAA_01987
VAA_03326 VAA_01905
VAA_03326 VAA_01902
VAA_03326 VAA_01406
VAA_03326 VAA_01416
VAA_03326 VAA_03102
VAA_03326 VAA_02980
VAA_03326 VAA_1440
VAA_03326 VAA_00890
VAA_03326 VAA_00985
VAA_03326 VAA_04296
VAA_03326 VAA_01333
VAA_03326 VAA_01612
VAA_03326 VAA_03383
VAA_03326 VAA_03092
VAA_03326 VAA_03188
VAA_03326 VAA_01411
VAA_03328 VAA_03337
VAA_03328 VAA_03671
VAA_03328 VAA_02616
VAA_03328 VAA_02491
VAA_03328 VAA_00870
VAA_03328 VAA_01977
VAA_03328 VAA_01618
VAA_03328 VAA_03184
VAA_03328 VAA_03562
VAA_03328 VAA_02548
VAA_03328 VAA_00710
VAA_03328 VAA_00578
VAA_03328 VAA_00511
VAA_03328 VAA_00619
VAA_03328 VAA_02019
VAA_03328 VAA_03795
VAA_03328 VAA_01352
VAA_03328 VAA_00620
VAA_03328 VAA_03321
VAA_03328 VAA_03766
VAA_03328 VAA_02380
VAA_03328 VAA_00264
VAA_03328 VAA_03144
VAA_03328 VAA_00385
VAA_03328 VAA_00847
VAA_03328 VAA_03767
VAA_03328 VAA_02020
VAA_03328 VAA_01979
VAA_03328 VAA_01322
VAA_03328 VAA_02226
VAA_03328 VAA_02382
VAA_03328 VAA_01561
VAA_03328 VAA_02771
VAA_03328 VAA_00740
VAA_03328 VAA_01620
VAA_03328 VAA_02109
VAA_03328 VAA_00317
VAA_03328 VAA_03796
VAA_03328 VAA_03857
VAA_03328 VAA_00351
VAA_03328 VAA_03764
VAA_03328 VAA_03801
VAA_03328 VAA_03803
VAA_03328 VAA_01882
VAA_03328 VAA_02584
VAA_03328 VAA_01394
VAA_03328 VAA_00618
VAA_03328 VAA_01597
VAA_03328 VAA_00177
VAA_03328 VAA_01095
VAA_03328 VAA_00184
VAA_03328 VAA_00808
VAA_03328 VAA_01952
VAA_03328 VAA_00658
VAA_03328 VAA_03277
VAA_03328 VAA_02353
VAA_03328 VAA_00711
VAA_03328 VAA_01407
VAA_03328 VAA_01316
VAA_03328 VAA_01474
VAA_03328 VAA_02021
VAA_03328 VAA_03550
VAA_03328 VAA_00959
VAA_03328 VAA_00869
VAA_03328 VAA_00350
VAA_03328 VAA_03804
VAA_03328 VAA_01627
VAA_03328 VAA_02695
VAA_03328 VAA_00709
VAA_03335 VAA_02345
VAA_03335 VAA_03277
VAA_03335 VAA_00184
VAA_03335 VAA_00264
VAA_03335 VAA_03671
VAA_03335 VAA_03420
VAA_03335 VAA_01085
VAA_03335 VAA_01618
VAA_03335 VAA_01083
VAA_03335 VAA_01620
VAA_03335 VAA_01352
VAA_03337 VAA_00177
VAA_03337 VAA_01597
VAA_03337 VAA_00511
VAA_03337 VAA_03321
VAA_03337 VAA_03144
VAA_03337 VAA_03328
VAA_03337 VAA_01561
VAA_03338 VAA_3320
VAA_03338 VAA_03497
VAA_03338 VAA_00403
VAA_03338 VAA_01977
VAA_03338 VAA_02154
VAA_03338 VAA_00367
VAA_03338 VAA_00511
VAA_03338 VAA_00693
VAA_03338 VAA_00404
VAA_03338 VAA_01634
VAA_03338 VAA_01644
VAA_03338 VAA_02967
VAA_03338 VAA_01979
VAA_03340 VAA_01429
VAA_03340 VAA_02646
VAA_03340 VAA_00799
VAA_03341 VAA_03270
VAA_03341 VAA_01501
VAA_03341 VAA_01104
VAA_03341 VAA_01103
VAA_03341 VAA_03344
VAA_03341 VAA_03432
VAA_03341 VAA_3196
VAA_03341 VAA_03345
VAA_03341 VAA_03227
VAA_03341 VAA_01534
VAA_03341 VAA_03273
VAA_03341 VAA_03272
VAA_03341 VAA_03343
VAA_03343 VAA_03270
VAA_03343 VAA_01746
VAA_03343 VAA_03566
VAA_03343 VAA_01857
VAA_03343 VAA_03432
VAA_03343 VAA_03345
VAA_03343 VAA_01521
VAA_03343 VAA_01534
VAA_03343 VAA_03273
VAA_03343 VAA_03341
VAA_03343 VAA_03272
VAA_03344 VAA_03270
VAA_03344 VAA_02544
VAA_03344 VAA_02545
VAA_03344 VAA_03432
VAA_03344 VAA_03345
VAA_03344 VAA_03561
VAA_03344 VAA_01534
VAA_03344 VAA_02096
VAA_03344 VAA_03341
VAA_03344 VAA_03273
VAA_03345 VAA_02544
VAA_03345 VAA_02545
VAA_03345 VAA_03416
VAA_03345 VAA_03432
VAA_03345 VAA_03344
VAA_03345 VAA_03561
VAA_03345 VAA_01534
VAA_03345 VAA_03272
VAA_03345 VAA_02096
VAA_03345 VAA_03341
VAA_03345 VAA_03343
VAA_03345 VAA_03273
VAA_03345 VAA_03270
VAA_03345 VAA_00741
VAA_03346 VAA_02613
VAA_03346 VAA_00685
VAA_03346 VAA_01537
VAA_03346 VAA_02755
VAA_03346 VAA_01536
VAA_03346 VAA_00458
VAA_03346 VAA_01535
VAA_03346 VAA_01551
VAA_03346 VAA_01539
VAA_03351 VAA_00841
VAA_03351 VAA_02090
VAA_03351 VAA_02329
VAA_03351 VAA_03763
VAA_03351 VAA_02449
VAA_03351 VAA_01066
VAA_03354 VAA_02096
VAA_03354 VAA_00741
VAA_03354 VAA_01501
VAA_03354 VAA_01259
VAA_03354 VAA_03561
VAA_03354 VAA_03801
VAA_03354 VAA_03671
VAA_03354 VAA_03243
VAA_03354 VAA_03184
VAA_03354 VAA_1482
VAA_03354 VAA_01522
VAA_03354 VAA_03407
VAA_03354 VAA_02544
VAA_03354 VAA_02545
VAA_03354 VAA_00864
VAA_03354 VAA_02057
VAA_03354 VAA_00531
VAA_03354 VAA_01187
VAA_03354 VAA_3196
VAA_03354 VAA_03408
VAA_03354 VAA_02547
VAA_03356 VAA_01990
VAA_03356 VAA_03684
VAA_03356 VAA_03430
VAA_03356 VAA_03482
VAA_03356 VAA_01747
VAA_03356 VAA_00707
VAA_03356 VAA_01989
VAA_03356 VAA_02581
VAA_03356 VAA_00902
VAA_03356 VAA_00904
VAA_03362 VAA_02145
VAA_03362 VAA_01447
VAA_03378 VAA_03380
VAA_03378 VAA_03379
VAA_03379 VAA_03378
VAA_03379 VAA_03380
VAA_03380 VAA_03378
VAA_03380 VAA_03379
VAA_03382 VAA_03525
VAA_03382 VAA_04296
VAA_03382 VAA_03102
VAA_03382 VAA_00890
VAA_03382 VAA_1440
VAA_03382 VAA_00985
VAA_03382 VAA_01612
VAA_03382 VAA_01333
VAA_03382 VAA_02980
VAA_03382 VAA_01901
VAA_03382 VAA_03092
VAA_03382 VAA_03188
VAA_03382 VAA_01411
VAA_03382 VAA_01380
VAA_03382 VAA_03326
VAA_03382 VAA_01256
VAA_03382 VAA_01908
VAA_03382 VAA_01909
VAA_03382 VAA_01936
VAA_03382 VAA_03177
VAA_03382 VAA_03486
VAA_03382 VAA_03388
VAA_03382 VAA_03385
VAA_03382 VAA_02866
VAA_03382 VAA_01419
VAA_03382 VAA_00916
VAA_03382 VAA_00340
VAA_03382 VAA_01422
VAA_03382 VAA_01510
VAA_03382 VAA_03219
VAA_03382 VAA_01927
VAA_03382 VAA_01443
VAA_03382 VAA_01812
VAA_03382 VAA_00920
VAA_03382 VAA_01373
VAA_03382 VAA_03754
VAA_03382 VAA_03386
VAA_03382 VAA_03054
VAA_03382 VAA_01349
VAA_03382 VAA_01414
VAA_03382 VAA_01415
VAA_03382 VAA_01987
VAA_03382 VAA_01412
VAA_03382 VAA_01905
VAA_03382 VAA_01902
VAA_03382 VAA_01406
VAA_03383 VAA_01414
VAA_03383 VAA_00920
VAA_03383 VAA_03386
VAA_03383 VAA_03326
VAA_03383 VAA_01256
VAA_03383 VAA_01380
VAA_03383 VAA_01908
VAA_03383 VAA_01349
VAA_03383 VAA_01909
VAA_03383 VAA_01415
VAA_03383 VAA_03054
VAA_03383 VAA_01987
VAA_03383 VAA_01412
VAA_03383 VAA_01905
VAA_03383 VAA_01902
VAA_03383 VAA_00340
VAA_03383 VAA_01936
VAA_03383 VAA_01406
VAA_03383 VAA_03388
VAA_03383 VAA_03486
VAA_03383 VAA_03385
VAA_03383 VAA_02866
VAA_03383 VAA_01419
VAA_03383 VAA_00916
VAA_03383 VAA_03525
VAA_03383 VAA_03102
VAA_03383 VAA_03177
VAA_03383 VAA_04296
VAA_03383 VAA_1440
VAA_03383 VAA_01510
VAA_03383 VAA_00890
VAA_03383 VAA_03219
VAA_03383 VAA_01422
VAA_03383 VAA_02980
VAA_03383 VAA_00985
VAA_03383 VAA_01812
VAA_03383 VAA_01443
VAA_03383 VAA_01612
VAA_03383 VAA_01333
VAA_03383 VAA_01373
VAA_03383 VAA_01901
VAA_03383 VAA_01927
VAA_03383 VAA_03092
VAA_03383 VAA_03754
VAA_03383 VAA_01411
VAA_03383 VAA_03188
VAA_03385 VAA_02866
VAA_03385 VAA_03219
VAA_03385 VAA_01422
VAA_03385 VAA_03486
VAA_03385 VAA_01380
VAA_03385 VAA_01908
VAA_03385 VAA_01909
VAA_03385 VAA_01936
VAA_03385 VAA_01419
VAA_03385 VAA_01373
VAA_03385 VAA_01510
VAA_03385 VAA_03382
VAA_03385 VAA_00340
VAA_03385 VAA_00916
VAA_03385 VAA_03177
VAA_03385 VAA_01812
VAA_03385 VAA_01927
VAA_03385 VAA_03386
VAA_03385 VAA_00920
VAA_03385 VAA_03754
VAA_03385 VAA_01904
VAA_03385 VAA_01414
VAA_03385 VAA_01903
VAA_03385 VAA_01987
VAA_03385 VAA_01415
VAA_03385 VAA_01349
VAA_03385 VAA_01905
VAA_03385 VAA_01406
VAA_03385 VAA_01902
VAA_03385 VAA_03102
VAA_03385 VAA_01416
VAA_03385 VAA_1440
VAA_03385 VAA_00890
VAA_03385 VAA_04296
VAA_03385 VAA_00985
VAA_03385 VAA_01612
VAA_03385 VAA_02980
VAA_03385 VAA_03383
VAA_03385 VAA_01333
VAA_03385 VAA_03188
VAA_03385 VAA_03092
VAA_03385 VAA_01411
VAA_03386 VAA_01908
VAA_03386 VAA_03326
VAA_03386 VAA_01256
VAA_03386 VAA_01380
VAA_03386 VAA_01909
VAA_03386 VAA_01936
VAA_03386 VAA_03388
VAA_03386 VAA_03486
VAA_03386 VAA_02866
VAA_03386 VAA_01419
VAA_03386 VAA_03385
VAA_03386 VAA_03177
VAA_03386 VAA_00340
VAA_03386 VAA_00916
VAA_03386 VAA_01510
VAA_03386 VAA_03382
VAA_03386 VAA_01443
VAA_03386 VAA_01422
VAA_03386 VAA_03219
VAA_03386 VAA_01812
VAA_03386 VAA_01927
VAA_03386 VAA_00920
VAA_03386 VAA_01373
VAA_03386 VAA_03754
VAA_03386 VAA_01903
VAA_03386 VAA_01904
VAA_03386 VAA_01414
VAA_03386 VAA_01415
VAA_03386 VAA_01349
VAA_03386 VAA_01412
VAA_03386 VAA_03054
VAA_03386 VAA_01987
VAA_03386 VAA_01905
VAA_03386 VAA_01406
VAA_03386 VAA_01902
VAA_03386 VAA_01416
VAA_03386 VAA_03525
VAA_03386 VAA_03102
VAA_03386 VAA_1440
VAA_03386 VAA_00890
VAA_03386 VAA_03092
VAA_03386 VAA_04296
VAA_03386 VAA_00985
VAA_03386 VAA_01612
VAA_03386 VAA_03383
VAA_03386 VAA_01333
VAA_03386 VAA_02980
VAA_03386 VAA_01901
VAA_03386 VAA_03188
VAA_03386 VAA_01411
VAA_03387 VAA_01412
VAA_03387 VAA_03388
VAA_03387 VAA_01901
VAA_03387 VAA_01443
VAA_03388 VAA_01905
VAA_03388 VAA_00916
VAA_03388 VAA_03387
VAA_03388 VAA_01812
VAA_03388 VAA_01373
VAA_03388 VAA_01903
VAA_03388 VAA_03386
VAA_03388 VAA_01414
VAA_03388 VAA_01936
VAA_03388 VAA_02866
VAA_03388 VAA_03486
VAA_03388 VAA_03177
VAA_03388 VAA_03382
VAA_03388 VAA_01510
VAA_03388 VAA_03219
VAA_03388 VAA_01422
VAA_03388 VAA_01927
VAA_03388 VAA_00920
VAA_03388 VAA_03448
VAA_03388 VAA_03754
VAA_03388 VAA_01987
VAA_03388 VAA_01904
VAA_03388 VAA_01583
VAA_03388 VAA_00265
VAA_03388 VAA_01415
VAA_03388 VAA_01349
VAA_03388 VAA_01902
VAA_03388 VAA_01406
VAA_03388 VAA_03102
VAA_03388 VAA_04296
VAA_03388 VAA_01612
VAA_03388 VAA_02980
VAA_03388 VAA_01333
VAA_03388 VAA_01380
VAA_03388 VAA_01909
VAA_03388 VAA_00340
VAA_03388 VAA_01416
VAA_03388 VAA_1440
VAA_03388 VAA_00890
VAA_03388 VAA_00985
VAA_03388 VAA_03092
VAA_03388 VAA_03383
VAA_03388 VAA_01411
VAA_03388 VAA_03188
VAA_03405 VAA_03406
VAA_03406 VAA_03405
VAA_03407 VAA_03414
VAA_03407 VAA_01259
VAA_03407 VAA_02606
VAA_03407 VAA_00741
VAA_03407 VAA_03801
VAA_03407 VAA_03410
VAA_03407 VAA_03413
VAA_03407 VAA_03243
VAA_03407 VAA_03184
VAA_03407 VAA_02609
VAA_03407 VAA_02607
VAA_03407 VAA_02544
VAA_03407 VAA_02624
VAA_03407 VAA_00742
VAA_03407 VAA_03412
VAA_03407 VAA_03354
VAA_03407 VAA_02545
VAA_03407 VAA_03415
VAA_03407 VAA_03409
VAA_03407 VAA_02057
VAA_03407 VAA_00531
VAA_03407 VAA_03561
VAA_03407 VAA_00819
