DMR_00010 DMR_30800
DMR_31740 DMR_16850
DMR_31740 DMR_05590
DMR_31740 DMR_14050
DMR_31740 DMR_05180
DMR_31740 DMR_19990
DMR_31740 DMR_31160
DMR_31740 DMR_35950
DMR_31740 DMR_25360
DMR_31770 DMR_30990
DMR_31770 DMR_20420
DMR_31770 DMR_34330
DMR_31770 DMR_10730
DMR_31770 DMR_39990
DMR_31770 DMR_46030
DMR_31770 DMR_31790
DMR_31770 DMR_14920
DMR_31770 DMR_43710
DMR_31770 DMR_18240
DMR_31770 DMR_31800
DMR_31770 DMR_31780
DMR_31770 DMR_06110
DMR_31780 DMR_42870
DMR_31780 DMR_39990
DMR_31780 DMR_10730
DMR_31780 DMR_31790
DMR_31780 DMR_14920
DMR_31780 DMR_06110
DMR_31780 DMR_31770
DMR_31780 DMR_30990
DMR_31780 DMR_20420
DMR_31780 DMR_46030
DMR_31780 DMR_34330
DMR_31780 DMR_43710
DMR_31780 DMR_18240
DMR_31780 DMR_31800
DMR_31790 DMR_42870
DMR_31790 DMR_39990
DMR_31790 DMR_10730
DMR_31790 DMR_06110
DMR_31790 DMR_20420
DMR_31790 DMR_30990
DMR_31790 DMR_34330
DMR_31790 DMR_46030
DMR_31790 DMR_31770
DMR_31790 DMR_14920
DMR_31790 DMR_43710
DMR_31790 DMR_18240
DMR_31790 DMR_31780
DMR_31790 DMR_31800
DMR_31800 DMR_26260
DMR_31800 DMR_31790
DMR_31800 DMR_18240
DMR_31800 DMR_18780
DMR_31800 DMR_39990
DMR_31800 DMR_10730
DMR_31800 DMR_14270
DMR_31800 DMR_20070
DMR_31800 DMR_18760
DMR_31800 DMR_07380
DMR_31800 DMR_06110
DMR_31800 DMR_07390
DMR_31800 DMR_20420
DMR_31800 DMR_46030
DMR_31800 DMR_14920
DMR_31800 DMR_07370
DMR_31800 DMR_43710
DMR_31800 DMR_31780
DMR_31800 DMR_18770
DMR_31800 DMR_30990
DMR_31800 DMR_34330
DMR_31800 DMR_21220
DMR_31800 DMR_07360
DMR_31800 DMR_31770
DMR_32860 DMR_26010
DMR_32860 DMR_39830
DMR_32860 DMR_22390
DMR_32860 DMR_43690
DMR_32860 DMR_21160
DMR_32860 DMR_05590
DMR_32860 DMR_07640
DMR_32860 DMR_05180
DMR_32860 DMR_44640
DMR_32860 DMR_17070
DMR_32860 DMR_31650
DMR_32930 DMR_22970
DMR_32930 DMR_00180
DMR_32930 DMR_32940
DMR_32930 DMR_22960
DMR_32930 DMR_00200
DMR_32930 DMR_00190
DMR_32930 DMR_13540
DMR_32930 DMR_22980
DMR_32940 DMR_13540
DMR_32940 DMR_22980
DMR_32940 DMR_00180
DMR_32940 DMR_22970
DMR_32940 DMR_32930
DMR_32940 DMR_00190
DMR_32940 DMR_22960
DMR_32940 DMR_00200
DMR_33050 DMR_17130
DMR_33050 DMR_37080
DMR_33050 DMR_39990
DMR_33050 DMR_05250
DMR_33050 DMR_05920
DMR_33050 DMR_14920
DMR_33050 DMR_19490
DMR_33050 DMR_15970
DMR_33050 DMR_15470
DMR_33050 DMR_05260
DMR_33090 DMR_25730
DMR_33090 DMR_03810
DMR_33090 DMR_07640
DMR_33250 DMR_19030
DMR_33250 DMR_33260
DMR_33250 DMR_02170
DMR_33260 DMR_33290
DMR_33260 DMR_33250
DMR_33260 DMR_02170
DMR_33270 DMR_19280
DMR_33270 DMR_33300
DMR_33270 DMR_17570
DMR_33270 DMR_02500
DMR_33270 DMR_04730
DMR_33270 DMR_34830
DMR_33270 DMR_33330
DMR_33290 DMR_07870
DMR_33290 DMR_33320
DMR_33290 DMR_33260
DMR_33300 DMR_24020
DMR_33300 DMR_33310
DMR_33300 DMR_33270
DMR_33310 DMR_20330
DMR_33310 DMR_33300
DMR_33310 DMR_33320
DMR_33310 DMR_17650
DMR_33320 DMR_03800
DMR_33320 DMR_33310
DMR_33320 DMR_21220
DMR_33320 DMR_21290
DMR_33320 DMR_33290
DMR_33330 DMR_33270
DMR_33420 DMR_04320
DMR_33420 DMR_44450
DMR_33420 DMR_33440
DMR_33420 DMR_14010
DMR_33420 DMR_46100
DMR_33420 DMR_02430
DMR_33420 DMR_22810
DMR_33420 DMR_10020
DMR_33420 DMR_09990
DMR_33420 DMR_23920
DMR_33420 DMR_09320
DMR_33420 DMR_19070
DMR_33420 DMR_18430
DMR_33420 DMR_08380
DMR_33420 DMR_01860
DMR_33420 DMR_01390
DMR_33420 DMR_33480
DMR_33420 DMR_36560
DMR_33420 DMR_23780
DMR_33420 DMR_19950
DMR_33420 DMR_08750
DMR_33420 DMR_02850
DMR_33420 DMR_35850
DMR_33420 DMR_29620
DMR_33420 DMR_19040
DMR_33420 DMR_23750
DMR_33420 DMR_26500
DMR_33420 DMR_28870
DMR_33420 DMR_23770
DMR_33420 DMR_10030
DMR_33420 DMR_11050
DMR_33420 DMR_27990
DMR_33420 DMR_09310
DMR_33420 DMR_29830
DMR_33420 DMR_27200
DMR_33420 DMR_36600
DMR_33420 DMR_37860
DMR_33420 DMR_33430
DMR_33420 DMR_16200
DMR_33420 DMR_27400
DMR_33420 DMR_16140
DMR_33420 DMR_19580
DMR_33420 DMR_29150
DMR_33420 DMR_35360
DMR_33420 DMR_26640
DMR_33420 DMR_12590
DMR_33420 DMR_40240
DMR_33420 DMR_43570
DMR_33420 DMR_39290
DMR_33420 DMR_29050
DMR_33420 DMR_20770
DMR_33420 DMR_38310
DMR_33420 DMR_28680
DMR_33420 DMR_44400
DMR_33430 DMR_08380
DMR_33430 DMR_23780
DMR_33430 DMR_44450
DMR_33430 DMR_46100
DMR_33430 DMR_04320
DMR_33430 DMR_22810
DMR_33430 DMR_02430
DMR_33430 DMR_10020
DMR_33430 DMR_27200
DMR_33430 DMR_37860
DMR_33430 DMR_27400
DMR_33430 DMR_29150
DMR_33430 DMR_09990
DMR_33430 DMR_16200
DMR_33430 DMR_19580
DMR_33430 DMR_35360
DMR_33430 DMR_09320
DMR_33430 DMR_20770
DMR_33430 DMR_19070
DMR_33430 DMR_43570
DMR_33430 DMR_39290
DMR_33430 DMR_38310
DMR_33430 DMR_33420
DMR_33430 DMR_33440
DMR_33430 DMR_10030
DMR_33430 DMR_14010
DMR_33430 DMR_44400
DMR_33430 DMR_01860
DMR_33430 DMR_19950
DMR_33430 DMR_44850
DMR_33430 DMR_36560
DMR_33430 DMR_02850
DMR_33430 DMR_29620
DMR_33430 DMR_26500
DMR_33430 DMR_35850
DMR_33430 DMR_08750
DMR_33430 DMR_01390
DMR_33430 DMR_23770
DMR_33430 DMR_28870
DMR_33430 DMR_29830
DMR_33430 DMR_09310
DMR_33430 DMR_12590
DMR_33430 DMR_22230
DMR_33430 DMR_43830
DMR_33430 DMR_46180
DMR_33430 DMR_40240
DMR_33440 DMR_39290
DMR_33440 DMR_27990
DMR_33440 DMR_29830
DMR_33440 DMR_27200
DMR_33440 DMR_29050
DMR_33440 DMR_33420
DMR_33440 DMR_36600
DMR_33440 DMR_37860
DMR_33440 DMR_38310
DMR_33440 DMR_33430
DMR_33440 DMR_33480
DMR_33440 DMR_23780
DMR_33440 DMR_28680
DMR_33440 DMR_09990
DMR_33440 DMR_16140
DMR_33440 DMR_16200
DMR_33440 DMR_35360
DMR_33440 DMR_19580
DMR_33440 DMR_44400
DMR_33440 DMR_27400
DMR_33440 DMR_29150
DMR_33440 DMR_46100
DMR_33440 DMR_12590
DMR_33440 DMR_43570
DMR_33440 DMR_23920
DMR_33440 DMR_08380
DMR_33440 DMR_28870
DMR_33440 DMR_09320
DMR_33440 DMR_01860
DMR_33440 DMR_36560
DMR_33440 DMR_19950
DMR_33440 DMR_19070
DMR_33440 DMR_02850
DMR_33440 DMR_18430
DMR_33440 DMR_29620
DMR_33440 DMR_35850
DMR_33440 DMR_23750
DMR_33440 DMR_19040
DMR_33440 DMR_08750
DMR_33440 DMR_01390
DMR_33440 DMR_26500
DMR_33440 DMR_10030
DMR_33440 DMR_11050
DMR_33440 DMR_14010
DMR_33440 DMR_44450
DMR_33440 DMR_26640
DMR_33440 DMR_04320
DMR_33440 DMR_02430
DMR_33440 DMR_22810
DMR_33440 DMR_40240
DMR_33460 DMR_19070
DMR_33460 DMR_36560
DMR_33460 DMR_01860
DMR_33460 DMR_29620
DMR_33460 DMR_26500
DMR_33460 DMR_35850
DMR_33460 DMR_01390
DMR_33460 DMR_28870
DMR_33460 DMR_10030
DMR_33460 DMR_38310
DMR_33460 DMR_37860
DMR_33460 DMR_29830
DMR_33460 DMR_27200
DMR_33460 DMR_09990
DMR_33460 DMR_16200
DMR_33460 DMR_29150
DMR_33460 DMR_27400
DMR_33460 DMR_12590
DMR_33460 DMR_40240
DMR_33460 DMR_19950
DMR_33460 DMR_09320
DMR_33460 DMR_43570
DMR_33460 DMR_39290
DMR_33460 DMR_44400
DMR_33460 DMR_14010
DMR_33460 DMR_04320
DMR_33460 DMR_02430
DMR_33460 DMR_19580
DMR_33460 DMR_35360
DMR_33460 DMR_44450
DMR_33460 DMR_46100
DMR_33460 DMR_22810
DMR_33460 DMR_08380
DMR_33460 DMR_08750
DMR_33480 DMR_01860
DMR_33480 DMR_36560
DMR_33480 DMR_02430
DMR_33480 DMR_04320
DMR_33480 DMR_44450
DMR_33480 DMR_46100
DMR_33480 DMR_19950
DMR_33480 DMR_22810
DMR_33480 DMR_10020
DMR_33480 DMR_08380
DMR_33480 DMR_02850
DMR_33480 DMR_29620
DMR_33480 DMR_35850
DMR_33480 DMR_01390
DMR_33480 DMR_08750
DMR_33480 DMR_26500
DMR_33480 DMR_10030
DMR_33480 DMR_23770
DMR_33480 DMR_28870
DMR_33480 DMR_09310
DMR_33480 DMR_29830
DMR_33480 DMR_27200
DMR_33480 DMR_37860
DMR_33480 DMR_23780
DMR_33480 DMR_09990
DMR_33480 DMR_16200
DMR_33480 DMR_19580
DMR_33480 DMR_35360
DMR_33480 DMR_29150
DMR_33480 DMR_27400
DMR_33480 DMR_12590
DMR_33480 DMR_40240
DMR_33480 DMR_19070
DMR_33480 DMR_33440
DMR_33480 DMR_09320
DMR_33480 DMR_43570
DMR_33480 DMR_39290
DMR_33480 DMR_33420
DMR_33480 DMR_38310
DMR_33480 DMR_14010
DMR_33480 DMR_20770
DMR_33480 DMR_44400
DMR_33520 DMR_06980
DMR_33520 DMR_04930
DMR_33520 DMR_44040
DMR_33540 DMR_04930
DMR_33540 DMR_21400
DMR_33540 DMR_33550
DMR_33540 DMR_44040
DMR_33540 DMR_06980
DMR_33540 DMR_33560
DMR_33550 DMR_06980
DMR_33550 DMR_33560
DMR_33550 DMR_33540
DMR_33550 DMR_04930
DMR_33550 DMR_21400
DMR_33550 DMR_44040
DMR_33560 DMR_06980
DMR_33560 DMR_33540
DMR_33560 DMR_04930
DMR_33560 DMR_21400
DMR_33560 DMR_33550
DMR_33560 DMR_44040
DMR_33610 DMR_25770
DMR_33610 DMR_25780
DMR_33650 DMR_37150
DMR_33650 DMR_18990
DMR_33650 DMR_01800
DMR_33650 DMR_28120
DMR_33930 DMR_11660
DMR_33930 DMR_18310
DMR_34130 DMR_35650
DMR_34170 DMR_13550
DMR_34170 DMR_18780
DMR_34170 DMR_34180
DMR_34170 DMR_37260
DMR_34170 DMR_16010
DMR_34170 DMR_05180
DMR_34170 DMR_21840
DMR_34170 DMR_18770
DMR_34170 DMR_07380
DMR_34170 DMR_28090
DMR_34170 DMR_35020
DMR_34170 DMR_14270
DMR_34170 DMR_17880
DMR_34170 DMR_20070
DMR_34170 DMR_05920
DMR_34170 DMR_15980
DMR_34170 DMR_42440
DMR_34170 DMR_28100
DMR_34170 DMR_07370
DMR_34170 DMR_21830
DMR_34170 DMR_38720
DMR_34170 DMR_21850
DMR_34170 DMR_34340
DMR_34180 DMR_16010
DMR_34180 DMR_28090
DMR_34180 DMR_20070
DMR_34180 DMR_21850
DMR_34180 DMR_35020
DMR_34180 DMR_07380
DMR_34180 DMR_13550
DMR_34180 DMR_05920
DMR_34180 DMR_34340
DMR_34180 DMR_21840
DMR_34180 DMR_14270
DMR_34180 DMR_07370
DMR_34180 DMR_21830
DMR_34180 DMR_42440
DMR_34180 DMR_38720
DMR_34180 DMR_17880
DMR_34180 DMR_15980
DMR_34180 DMR_18770
DMR_34180 DMR_34170
DMR_34180 DMR_37260
DMR_34180 DMR_05180
DMR_34180 DMR_28100
DMR_34180 DMR_18780
DMR_34220 DMR_07460
DMR_34220 DMR_20050
DMR_34220 DMR_07470
DMR_34220 DMR_20060
DMR_34220 DMR_39410
DMR_34220 DMR_42280
DMR_34260 DMR_05750
DMR_34270 DMR_34290
DMR_34270 DMR_45930
DMR_34270 DMR_18800
DMR_34270 DMR_05770
DMR_34270 DMR_17240
DMR_34270 DMR_34300
DMR_34270 DMR_34310
DMR_34270 DMR_26520
DMR_34270 DMR_05740
DMR_34270 DMR_17530
DMR_34270 DMR_12710
DMR_34270 DMR_34280
DMR_34270 DMR_05760
DMR_34270 DMR_34740
DMR_34270 DMR_39410
DMR_34270 DMR_05780
DMR_34270 DMR_05730
DMR_34280 DMR_05760
DMR_34280 DMR_18800
DMR_34280 DMR_05770
DMR_34280 DMR_34300
DMR_34280 DMR_17240
DMR_34280 DMR_45930
DMR_34280 DMR_34290
DMR_34280 DMR_34310
DMR_34280 DMR_26520
DMR_34280 DMR_05740
DMR_34280 DMR_17530
DMR_34280 DMR_12710
DMR_34280 DMR_34740
DMR_34280 DMR_34270
DMR_34280 DMR_05780
DMR_34280 DMR_39410
DMR_34280 DMR_05730
DMR_34290 DMR_18800
DMR_34290 DMR_05770
DMR_34290 DMR_34300
DMR_34290 DMR_17240
DMR_34290 DMR_45930
DMR_34290 DMR_34310
DMR_34290 DMR_26520
DMR_34290 DMR_05740
DMR_34290 DMR_17530
DMR_34290 DMR_12710
DMR_34290 DMR_34280
DMR_34290 DMR_05760
DMR_34290 DMR_34740
DMR_34290 DMR_34270
DMR_34290 DMR_05730
DMR_34290 DMR_05780
DMR_34290 DMR_39410
DMR_34300 DMR_21530
DMR_34300 DMR_26520
DMR_34300 DMR_24460
DMR_34300 DMR_05740
DMR_34300 DMR_15780
DMR_34300 DMR_15750
DMR_34300 DMR_17530
DMR_34300 DMR_05770
DMR_34300 DMR_34280
DMR_34300 DMR_17240
DMR_34300 DMR_34740
DMR_34300 DMR_37460
DMR_34300 DMR_45930
DMR_34300 DMR_05760
DMR_34300 DMR_34270
DMR_34300 DMR_34290
DMR_34300 DMR_12050
DMR_34300 DMR_37450
DMR_34300 DMR_26930
DMR_34300 DMR_05730
DMR_34300 DMR_39410
DMR_34300 DMR_34340
DMR_34300 DMR_15740
DMR_34300 DMR_05780
DMR_34300 DMR_43540
DMR_34300 DMR_24450
DMR_34300 DMR_15760
DMR_34300 DMR_34310
DMR_34300 DMR_24440
DMR_34310 DMR_15780
DMR_34310 DMR_05740
DMR_34310 DMR_24460
DMR_34310 DMR_21530
DMR_34310 DMR_26520
DMR_34310 DMR_15750
DMR_34310 DMR_17530
DMR_34310 DMR_17240
DMR_34310 DMR_05770
DMR_34310 DMR_34300
DMR_34310 DMR_34280
DMR_34310 DMR_37460
DMR_34310 DMR_45930
DMR_34310 DMR_34270
DMR_34310 DMR_05760
DMR_34310 DMR_34740
DMR_34310 DMR_34290
DMR_34310 DMR_26930
DMR_34310 DMR_12050
DMR_34310 DMR_37450
DMR_34310 DMR_39410
DMR_34310 DMR_05780
DMR_34310 DMR_15740
DMR_34310 DMR_34340
DMR_34310 DMR_05730
DMR_34310 DMR_24450
DMR_34310 DMR_43540
DMR_34310 DMR_15760
DMR_34310 DMR_24440
DMR_34330 DMR_07380
DMR_34330 DMR_45930
DMR_34330 DMR_42760
DMR_34330 DMR_22150
DMR_34330 DMR_43340
DMR_34330 DMR_15780
DMR_34330 DMR_07370
DMR_34330 DMR_10730
DMR_34330 DMR_18760
DMR_34330 DMR_06110
DMR_34330 DMR_39860
DMR_34330 DMR_07390
DMR_34330 DMR_20420
DMR_34330 DMR_46030
DMR_34330 DMR_43710
DMR_34330 DMR_31780
DMR_34330 DMR_31800
DMR_34330 DMR_22550
DMR_34330 DMR_22160
DMR_34330 DMR_00560
DMR_34330 DMR_34740
DMR_34330 DMR_18770
DMR_34330 DMR_20320
DMR_34330 DMR_30990
DMR_34330 DMR_26700
DMR_34330 DMR_07360
DMR_34330 DMR_31770
DMR_34330 DMR_28220
DMR_34330 DMR_31790
DMR_34330 DMR_28100
DMR_34330 DMR_18240
DMR_34330 DMR_18780
DMR_34340 DMR_21840
DMR_34340 DMR_15980
DMR_34340 DMR_37460
DMR_34340 DMR_26930
DMR_34340 DMR_17880
DMR_34340 DMR_21830
DMR_34340 DMR_15780
DMR_34340 DMR_24460
DMR_34340 DMR_20070
DMR_34340 DMR_28090
DMR_34340 DMR_15750
DMR_34340 DMR_15990
DMR_34340 DMR_35020
DMR_34340 DMR_07380
DMR_34340 DMR_34300
DMR_34340 DMR_17240
DMR_34340 DMR_34180
DMR_34340 DMR_37450
DMR_34340 DMR_12050
DMR_34340 DMR_14270
DMR_34340 DMR_43540
DMR_34340 DMR_07370
DMR_34340 DMR_34310
DMR_34340 DMR_24440
DMR_34340 DMR_21530
DMR_34340 DMR_05740
DMR_34340 DMR_18770
DMR_34340 DMR_42440
DMR_34340 DMR_38720
DMR_34340 DMR_15740
DMR_34340 DMR_34170
DMR_34340 DMR_37260
DMR_34340 DMR_16000
DMR_34340 DMR_24450
DMR_34340 DMR_05180
DMR_34340 DMR_05730
DMR_34340 DMR_15760
DMR_34340 DMR_28100
DMR_34340 DMR_18780
DMR_34740 DMR_05730
DMR_34740 DMR_08500
DMR_34740 DMR_28100
DMR_34740 DMR_05350
DMR_34740 DMR_39360
DMR_34740 DMR_16380
DMR_34740 DMR_18780
DMR_34740 DMR_37140
DMR_34740 DMR_18190
DMR_34740 DMR_15780
DMR_34740 DMR_39240
DMR_34740 DMR_28220
DMR_34740 DMR_02490
DMR_34740 DMR_18760
DMR_34740 DMR_34300
DMR_34740 DMR_07380
DMR_34740 DMR_05770
DMR_34740 DMR_17240
DMR_34740 DMR_45930
DMR_34740 DMR_26530
DMR_34740 DMR_34290
DMR_34740 DMR_07390
DMR_34740 DMR_20420
DMR_34740 DMR_00070
DMR_34740 DMR_19340
DMR_34740 DMR_17890
DMR_34740 DMR_46030
DMR_34740 DMR_42760
DMR_34740 DMR_07370
DMR_34740 DMR_43710
DMR_34740 DMR_37180
DMR_34740 DMR_34310
DMR_34740 DMR_05740
DMR_34740 DMR_05330
DMR_34740 DMR_17120
DMR_34740 DMR_05910
DMR_34740 DMR_21150
DMR_34740 DMR_05760
DMR_34740 DMR_03250
DMR_34740 DMR_00560
DMR_34740 DMR_34280
DMR_34740 DMR_34270
DMR_34740 DMR_18770
DMR_34740 DMR_02200
DMR_34740 DMR_30990
DMR_34740 DMR_34330
DMR_34740 DMR_00720
DMR_34740 DMR_26700
DMR_34740 DMR_00400
DMR_34740 DMR_07360
DMR_34740 DMR_37170
DMR_34740 DMR_05780
DMR_34830 DMR_19280
DMR_34830 DMR_33270
DMR_34830 DMR_02500
DMR_34830 DMR_10980
DMR_34870 DMR_12620
DMR_34870 DMR_34880
DMR_34880 DMR_34870
DMR_34880 DMR_12620
DMR_34930 DMR_42330
DMR_34930 DMR_19010
DMR_34930 DMR_18310
DMR_34930 DMR_21080
DMR_34930 DMR_11660
DMR_34930 DMR_31320
DMR_34930 DMR_28980
DMR_34930 DMR_05370
DMR_34930 DMR_06140
DMR_34930 DMR_22840
DMR_34930 DMR_44980
DMR_34930 DMR_44600
DMR_34930 DMR_25420
DMR_34930 DMR_05550
DMR_35000 DMR_35010
DMR_35000 DMR_28270
DMR_35010 DMR_28270
DMR_35010 DMR_35000
DMR_35020 DMR_14270
DMR_35020 DMR_34340
DMR_35020 DMR_07370
DMR_35020 DMR_21830
DMR_35020 DMR_17880
DMR_35020 DMR_15980
DMR_35020 DMR_18770
DMR_35020 DMR_34170
DMR_35020 DMR_26700
DMR_35020 DMR_16000
DMR_35020 DMR_28100
DMR_35020 DMR_18780
DMR_35020 DMR_07380
DMR_35020 DMR_11660
DMR_35020 DMR_15990
DMR_35020 DMR_20070
DMR_35020 DMR_21840
DMR_35020 DMR_34180
DMR_35270 DMR_04610
DMR_35270 DMR_04600
DMR_35350 DMR_21750
DMR_35360 DMR_16140
DMR_35360 DMR_33430
DMR_35360 DMR_02830
DMR_35360 DMR_10020
DMR_35360 DMR_02850
DMR_35360 DMR_23750
DMR_35360 DMR_19040
DMR_35360 DMR_23770
DMR_35360 DMR_36600
DMR_35360 DMR_33460
DMR_35360 DMR_11050
DMR_35360 DMR_27990
DMR_35360 DMR_09310
DMR_35360 DMR_23820
DMR_35360 DMR_26640
DMR_35360 DMR_23780
DMR_35360 DMR_33480
DMR_35360 DMR_23920
DMR_35360 DMR_18430
DMR_35360 DMR_23760
DMR_35360 DMR_29050
DMR_35360 DMR_33420
DMR_35360 DMR_28680
DMR_35360 DMR_33440
DMR_35360 DMR_20770
DMR_35370 DMR_20420
DMR_35370 DMR_20530
DMR_35370 DMR_20560
DMR_35370 DMR_10730
DMR_35370 DMR_06510
DMR_35370 DMR_06110
DMR_35370 DMR_20520
DMR_35370 DMR_06520
DMR_35530 DMR_43020
DMR_35530 DMR_42330
DMR_35530 DMR_18000
DMR_35530 DMR_38050
DMR_35530 DMR_06140
DMR_35530 DMR_21080
DMR_35530 DMR_22840
DMR_35530 DMR_21630
DMR_35530 DMR_44980
DMR_35530 DMR_21070
DMR_35530 DMR_19010
DMR_35530 DMR_05370
DMR_35590 DMR_11830
DMR_35590 DMR_35600
DMR_35590 DMR_27710
DMR_35600 DMR_27710
DMR_35600 DMR_35590
DMR_35600 DMR_11830
DMR_35610 DMR_43020
DMR_35610 DMR_07500
DMR_35610 DMR_19010
DMR_35610 DMR_05370
DMR_35610 DMR_42330
DMR_35610 DMR_06140
DMR_35650 DMR_34130
DMR_35770 DMR_40020
DMR_35770 DMR_02110
DMR_35770 DMR_06940
DMR_35790 DMR_25690
DMR_35800 DMR_21460
DMR_35810 DMR_21460
DMR_35820 DMR_04930
DMR_35820 DMR_06980
DMR_35820 DMR_24330
DMR_35820 DMR_37900
DMR_35820 DMR_44040
DMR_35830 DMR_37500
DMR_35830 DMR_44060
DMR_35830 DMR_15320
DMR_35830 DMR_25900
DMR_35850 DMR_33480
DMR_35850 DMR_23780
DMR_35850 DMR_20770
DMR_35850 DMR_28680
DMR_35850 DMR_33430
DMR_35850 DMR_16140
DMR_35850 DMR_02850
DMR_35850 DMR_18430
DMR_35850 DMR_23750
DMR_35850 DMR_19040
DMR_35850 DMR_26640
DMR_35850 DMR_33440
DMR_35850 DMR_23770
DMR_35850 DMR_27990
DMR_35850 DMR_33460
DMR_35850 DMR_11050
DMR_35850 DMR_23760
DMR_35850 DMR_02830
DMR_35850 DMR_10020
DMR_35850 DMR_09310
DMR_35850 DMR_23920
DMR_35850 DMR_36600
DMR_35850 DMR_29050
DMR_35850 DMR_23820
DMR_35850 DMR_33420
DMR_35950 DMR_31150
DMR_35950 DMR_44320
DMR_35950 DMR_05590
DMR_35950 DMR_23740
DMR_35950 DMR_40230
DMR_35950 DMR_31740
DMR_35950 DMR_44720
DMR_35950 DMR_24480
DMR_35950 DMR_19960
DMR_35950 DMR_05180
DMR_35950 DMR_19990
DMR_35950 DMR_04610
DMR_35950 DMR_31160
DMR_35950 DMR_12460
DMR_35950 DMR_17700
DMR_35950 DMR_14050
DMR_35950 DMR_25360
DMR_35950 DMR_17070
DMR_36430 DMR_18670
DMR_36430 DMR_25280
DMR_36560 DMR_23920
DMR_36560 DMR_29050
DMR_36560 DMR_36600
DMR_36560 DMR_33420
DMR_36560 DMR_23820
DMR_36560 DMR_20770
DMR_36560 DMR_33430
DMR_36560 DMR_16140
DMR_36560 DMR_23780
DMR_36560 DMR_33480
DMR_36560 DMR_28680
DMR_36560 DMR_19040
DMR_36560 DMR_02850
DMR_36560 DMR_18430
DMR_36560 DMR_23750
DMR_36560 DMR_26640
DMR_36560 DMR_33440
DMR_36560 DMR_33460
DMR_36560 DMR_23770
DMR_36560 DMR_02830
DMR_36560 DMR_11050
DMR_36560 DMR_23760
DMR_36560 DMR_27990
DMR_36560 DMR_10020
DMR_36560 DMR_09310
DMR_36600 DMR_23780
DMR_36600 DMR_10020
DMR_36600 DMR_10030
DMR_36600 DMR_29620
DMR_36600 DMR_19950
DMR_36600 DMR_36560
DMR_36600 DMR_01860
DMR_36600 DMR_02850
DMR_36600 DMR_01390
DMR_36600 DMR_35850
DMR_36600 DMR_26500
DMR_36600 DMR_28870
DMR_36600 DMR_19580
DMR_36600 DMR_35360
DMR_36600 DMR_09320
DMR_36600 DMR_43570
DMR_36600 DMR_39290
DMR_36600 DMR_44400
DMR_36600 DMR_02430
DMR_36600 DMR_04320
DMR_36600 DMR_33440
DMR_36600 DMR_14010
DMR_36600 DMR_19070
DMR_36600 DMR_33420
DMR_36600 DMR_38310
DMR_36600 DMR_20770
DMR_36600 DMR_46100
DMR_36600 DMR_44450
DMR_36600 DMR_22810
DMR_36600 DMR_08380
DMR_36600 DMR_09310
DMR_36600 DMR_08750
DMR_36600 DMR_23770
DMR_36600 DMR_29830
DMR_36600 DMR_27200
DMR_36600 DMR_37860
DMR_36600 DMR_09990
DMR_36600 DMR_16200
DMR_36600 DMR_27400
DMR_36600 DMR_29150
DMR_36600 DMR_12590
DMR_36600 DMR_40240
DMR_37030 DMR_16720
DMR_37080 DMR_17130
DMR_37080 DMR_39990
DMR_37080 DMR_05250
DMR_37080 DMR_37140
DMR_37080 DMR_33050
DMR_37080 DMR_05920
DMR_37080 DMR_28990
DMR_37080 DMR_19490
DMR_37080 DMR_17120
DMR_37080 DMR_05260
DMR_37080 DMR_30710
DMR_37080 DMR_14920
DMR_37080 DMR_15970
DMR_37080 DMR_15470
DMR_37100 DMR_17110
DMR_37100 DMR_07320
DMR_37110 DMR_18190
DMR_37110 DMR_18200
DMR_37110 DMR_18210
DMR_37140 DMR_17130
DMR_37140 DMR_03600
DMR_37140 DMR_37080
DMR_37140 DMR_45930
DMR_37140 DMR_03610
DMR_37140 DMR_07630
DMR_37140 DMR_00070
DMR_37140 DMR_37180
DMR_37140 DMR_17120
DMR_37140 DMR_21020
DMR_37140 DMR_21130
DMR_37140 DMR_43440
DMR_37140 DMR_15890
DMR_37140 DMR_34740
DMR_37140 DMR_13140
DMR_37140 DMR_37170
DMR_37140 DMR_08220
DMR_37140 DMR_08500
DMR_37150 DMR_33650
DMR_37150 DMR_18990
DMR_37150 DMR_01800
DMR_37150 DMR_28120
DMR_37170 DMR_17120
DMR_37170 DMR_43440
DMR_37170 DMR_37140
DMR_37170 DMR_45930
DMR_37170 DMR_07630
DMR_37170 DMR_05920
DMR_37170 DMR_00070
DMR_37170 DMR_28990
DMR_37170 DMR_37180
DMR_37170 DMR_21130
DMR_37170 DMR_34740
DMR_37170 DMR_08500
DMR_37180 DMR_37140
DMR_37180 DMR_45930
DMR_37180 DMR_05920
DMR_37180 DMR_07630
DMR_37180 DMR_00070
DMR_37180 DMR_28990
DMR_37180 DMR_21130
DMR_37180 DMR_17120
DMR_37180 DMR_43440
DMR_37180 DMR_34740
DMR_37180 DMR_37170
DMR_37180 DMR_08500
DMR_37260 DMR_21830
DMR_37260 DMR_17880
DMR_37260 DMR_16000
DMR_37260 DMR_34180
DMR_37260 DMR_15990
DMR_37260 DMR_34170
DMR_37260 DMR_28100
DMR_37260 DMR_07370
DMR_37260 DMR_26700
DMR_37260 DMR_21840
DMR_37260 DMR_07380
DMR_37260 DMR_14270
DMR_37260 DMR_15980
DMR_37260 DMR_18780
DMR_37260 DMR_34340
DMR_37260 DMR_11660
DMR_37260 DMR_18770
DMR_37260 DMR_20070
